Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,do_FC,do_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,forthwith_FC,forthwith_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,howsoever_FC,howsoever_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,moreover_FC,moreover_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oftentimes_FC,oftentimes_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,our_FC,our_WC,out_FC,out_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,seest_FC,seest_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therefrom_FC,therefrom_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,when_FC,when_WC,whence_FC,whence_WC,whensoever_FC,whensoever_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
Gilbert Hunt (late war),0.0,0.0,0.0,0.0,0.0,0.0,0.25190577844680306,0.1179245283018868,0.0,0.0,0.0,0.0,0.5038115568936061,0.2358490566037736,9.82432535942532,4.599056603773585,0.0,0.0,0.25190577844680306,0.1179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038115568936061,0.2358490566037736,0.25190577844680306,0.1179245283018868,0.7557173353404092,0.3537735849056604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2595288922340153,0.589622641509434,0.25190577844680306,0.1179245283018868,0.0,0.0,0.5038115568936061,0.2358490566037736,0.0,0.0,1.0076231137872123,0.4716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,1.7633404491276212,0.8254716981132075,0.0,0.0,0.0,0.0,0.7557173353404092,0.3537735849056604,0.5038115568936061,0.2358490566037736,2.2671520060212274,1.0613207547169812,0.0,0.0,0.25190577844680306,0.1179245283018868,0.25190577844680306,0.1179245283018868,3.7785866767020457,1.7688679245283019,0.0,0.0,0.5038115568936061,0.2358490566037736,0.25190577844680306,0.1179245283018868,1.7633404491276212,0.8254716981132075,0.0,0.0,0.0,0.0,0.25190577844680306,0.1179245283018868,0.5038115568936061,0.2358490566037736,0.0,0.0,0.5038115568936061,0.2358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038115568936061,0.2358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.25190577844680306,0.1179245283018868,0.25190577844680306,0.1179245283018868,0.0,0.0,0.0,0.0,1.5114346706808184,0.7075471698113208,16.373875599042197,7.665094339622641,0.0,0.0,0.0,0.0,0.5038115568936061,0.2358490566037736,0.0,0.0,0.0,0.0,0.25190577844680306,0.1179245283018868,0.25190577844680306,0.1179245283018868,0.0,0.0,0.25190577844680306,0.1179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5114346706808184,0.7075471698113208,26.953918293807927,12.617924528301888,0.0,0.0,2.770963562914834,1.2971698113207548,0.25190577844680306,0.1179245283018868,0.5038115568936061,0.2358490566037736,0.0,0.0,0.5038115568936061,0.2358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25190577844680306,0.1179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,1.7633404491276212,0.8254716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2747751198084396,1.5330188679245282,1.0076231137872123,0.4716981132075472,0.7557173353404092,0.3537735849056604,0.0,0.0,0.0,0.0,5.290021347382864,2.4764150943396226,0.0,0.0,1.7633404491276212,0.8254716981132075,0.0,0.0,1.0076231137872123,0.4716981132075472,0.0,0.0,0.0,0.0,1.0076231137872123,0.4716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0076231137872123,0.4716981132075472,0.0,0.0,0.25190577844680306,0.1179245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.7557173353404092,0.3537735849056604,0.0,0.0,0.0,0.0,0.0,0.0,0.25190577844680306,0.1179245283018868,0.0,0.0,0.0,0.0,0.0798519301956636,0.0195663670015864,0.0216816499206768,0.0430988894764674,0.1303543098889476,0.0314648334214701,0.0190375462718138,0.0737704918032786,0.0565838180856689,0.0007932310946589,0.005288207297726,0.0304071919619249,0.0277630883130618,0.0708619777895293,0.0753569539925965,0.0156002115282919,0.0005288207297726,0.0565838180856689,0.0510312004230565,0.0951877313590692,0.0248545742993125,0.011369645690111,0.020095187731359,0.0007932310946589,0.0118984664198836,0,0,0.4681295086956088,848,396.97382337387626,4.459905660377358,288.3333333333333
