Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,becometh_FC,becometh_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,didst_FC,didst_WC,do_FC,do_WC,doeth_FC,doeth_WC,downward_FC,downward_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,forthwith_FC,forthwith_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,hereof_FC,hereof_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,howsoever_FC,howsoever_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,moreover_FC,moreover_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,oftentimes_FC,oftentimes_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,outward_FC,outward_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,seest_FC,seest_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldest_FC,shouldest_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therefrom_FC,therefrom_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,thereunto_FC,thereunto_WC,thereupon_FC,thereupon_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,underneath_FC,underneath_WC,unto_FC,unto_WC,upon_FC,upon_WC,upward_FC,upward_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,whatsoever_FC,whatsoever_WC,when_FC,when_WC,whence_FC,whence_WC,whensoever_FC,whensoever_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wheresoever_FC,wheresoever_WC,whereto_FC,whereto_WC,whereunto_FC,whereunto_WC,wherewith_FC,wherewith_WC,wherewithal_FC,wherewithal_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,whoso_FC,whoso_WC,whosoever_FC,whosoever_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
Moses,0.0,0.0,0.12285098296101722,0.07087172218284904,0.12285098296101722,0.07087172218284904,1.3513608125711893,0.7795889440113395,0.12285098296101722,0.07087172218284904,0.4914039318440689,0.28348688873139616,0.7371058977661032,0.42523033309709424,16.953435648620378,9.780297661233169,0.6142549148050861,0.3543586109142452,0.6142549148050861,0.3543586109142452,1.9656157273762755,1.1339475549255846,0.0,0.0,0.6142549148050861,0.3543586109142452,0.0,0.0,0.0,0.0,0.24570196592203444,0.14174344436569808,0.8599568807271205,0.4961020552799433,0.12285098296101722,0.07087172218284904,0.0,0.0,0.0,0.0,0.12285098296101722,0.07087172218284904,0.0,0.0,0.24570196592203444,0.14174344436569808,0.0,0.0,0.0,0.0,0.12285098296101722,0.07087172218284904,0.0,0.0,0.4914039318440689,0.28348688873139616,0.8599568807271205,0.4961020552799433,0.0,0.0,0.0,0.0,0.4914039318440689,0.28348688873139616,1.3513608125711893,0.7795889440113395,0.6142549148050861,0.3543586109142452,0.0,0.0,0.0,0.0,0.24570196592203444,0.14174344436569808,1.719913761454241,0.9922041105598866,0.0,0.0,0.0,0.0,0.7371058977661032,0.42523033309709424,0.0,0.0,1.8427647444152582,1.0630758327427356,0.0,0.0,2.3341686762593272,1.3465627214741318,0.0,0.0,0.0,0.0,0.3685529488830516,0.21261516654854712,2.7027216251423787,1.559177888022679,0.0,0.0,0.0,0.0,1.105658846649155,0.6378454996456413,1.105658846649155,0.6378454996456413,0.0,0.0,0.7371058977661032,0.42523033309709424,0.0,0.0,0.0,0.0,0.4914039318440689,0.28348688873139616,0.24570196592203444,0.14174344436569808,0.0,0.0,0.0,0.0,1.3513608125711893,0.7795889440113395,0.24570196592203444,0.14174344436569808,0.0,0.0,0.12285098296101722,0.07087172218284904,0.0,0.0,0.3685529488830516,0.21261516654854712,0.0,0.0,0.0,0.0,0.9828078636881378,0.5669737774627923,0.0,0.0,0.24570196592203444,0.14174344436569808,6.265400131011878,3.614457831325301,0.0,0.0,0.0,0.0,0.0,0.0,0.3685529488830516,0.21261516654854712,0.0,0.0,0.0,0.0,0.12285098296101722,0.07087172218284904,0.7371058977661032,0.42523033309709424,0.9828078636881378,0.5669737774627923,0.0,0.0,1.2285098296101722,0.7087172218284904,0.24570196592203444,0.14174344436569808,0.0,0.0,0.0,0.0,1.3513608125711893,0.7795889440113395,0.12285098296101722,0.07087172218284904,0.12285098296101722,0.07087172218284904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12285098296101722,0.07087172218284904,2.4570196592203444,1.4174344436569808,9.090972739115275,5.244507441530829,0.4914039318440689,0.28348688873139616,2.088466710337293,1.2048192771084338,0.9828078636881378,0.5669737774627923,0.3685529488830516,0.21261516654854712,0.0,0.0,0.7371058977661032,0.42523033309709424,0.0,0.0,0.12285098296101722,0.07087172218284904,0.0,0.0,0.3685529488830516,0.21261516654854712,0.0,0.0,0.24570196592203444,0.14174344436569808,0.0,0.0,0.0,0.0,0.0,0.0,0.3685529488830516,0.21261516654854712,1.9656157273762755,1.1339475549255846,0.0,0.0,0.0,0.0,0.24570196592203444,0.14174344436569808,0.0,0.0,0.0,0.0,0.7371058977661032,0.42523033309709424,0.0,0.0,0.0,0.0,3.5626785058694996,2.0552799433026223,0.0,0.0,4.054082437713568,2.3387668320340187,0.4914039318440689,0.28348688873139616,0.0,0.0,0.0,0.0,1.8427647444152582,1.0630758327427356,1.105658846649155,0.6378454996456413,1.4742117955322065,0.8504606661941885,0.12285098296101722,0.07087172218284904,0.0,0.0,0.8599568807271205,0.4961020552799433,0.0,0.0,0.0,0.0,0.4914039318440689,0.28348688873139616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4742117955322065,0.8504606661941885,0.0,0.0,0.24570196592203444,0.14174344436569808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9656157273762755,1.1339475549255846,2.4570196592203444,1.4174344436569808,0.0,0.0,0.0,0.0,0.9828078636881378,0.5669737774627923,0.0,0.0,0.0,0.0,0.6142549148050861,0.3543586109142452,0.1011576135351736,0.0197684772929652,0.0258236865538735,0.0571682991985752,0.1255565449688334,0.0179875333926981,0.0163846838824577,0.081567230632235,0.0573463935886019,0.0060552092609082,0.0044523597506678,0.0430988423864648,0.0251113089937666,0.0717720391807658,0.0653606411398041,0.0108637577916295,0.0,0.0468388245770258,0.0525378450578806,0.0831700801424755,0.0324131789848619,0.0065894924309884,0.0249332146037399,0.0001780943900267,0.0170970614425645,0.0010685663401602,0.5768917795744287,1411,813.9943009795189,3.9794472005669737,24.103448275862068
Joshua,0.0,0.0,0.0,0.0,0.0,0.0,0.8264684094499433,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,14.049962960649035,7.35930735930736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264684094499433,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6529368188998865,0.8658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.8264684094499433,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6529368188998865,0.8658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264684094499433,0.4329004329004329,1.6529368188998865,0.8658008658008658,0.0,0.0,1.6529368188998865,0.8658008658008658,0.0,0.0,3.305873637799773,1.7316017316017316,1.6529368188998865,0.8658008658008658,0.8264684094499433,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264684094499433,0.4329004329004329,0.0,0.0,0.8264684094499433,0.4329004329004329,0.0,0.0,0.0,0.0,9.091152503949376,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264684094499433,0.4329004329004329,0.0,0.0,1.6529368188998865,0.8658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,5.785278866149603,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.305873637799773,1.7316017316017316,28.09992592129807,14.71861471861472,0.0,0.0,0.0,0.0,1.6529368188998865,0.8658008658008658,0.8264684094499433,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264684094499433,0.4329004329004329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6529368188998865,0.8658008658008658,0.0,0.0,2.4794052283498296,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4794052283498296,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.958810456699659,2.5974025974025974,0.0,0.0,0.0,0.0,2.4794052283498296,1.2987012987012987,0.0,0.0,0.0,0.0,1.6529368188998865,0.8658008658008658,0.0863930885529157,0.0129589632829373,0.0140388768898488,0.0431965442764578,0.1306695464362851,0.0215982721382289,0.0086393088552915,0.0842332613390928,0.0334773218142548,0.0032397408207343,0.009719222462203,0.0453563714902807,0.0280777537796976,0.0669546436285097,0.0755939524838013,0.0334773218142548,0.0,0.0529157667386609,0.0658747300215982,0.1079913606911447,0.029157667386609,0.0086393088552915,0.019438444924406,0.0,0.0151187904967602,0.0,0.5237954989574861,231,120.99676025917928,4.008658008658009,38.333333333333336
Samuel,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.8733692843383432,0.4878048780487805,0.4366846421691716,0.24390243902439024,0.0,0.0,0.4366846421691716,0.24390243902439024,17.904070328936033,10.0,0.4366846421691716,0.24390243902439024,0.0,0.0,1.3100539265075146,0.7317073170731708,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.8733692843383432,0.4878048780487805,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7467385686766863,0.975609756097561,0.0,0.0,0.0,0.0,1.3100539265075146,0.7317073170731708,0.8733692843383432,0.4878048780487805,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,3.056792495184201,1.707317073170732,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7467385686766863,0.975609756097561,0.0,0.0,3.4934771373533726,1.951219512195122,0.0,0.0,0.0,0.0,2.6201078530150292,1.4634146341463417,3.4934771373533726,1.951219512195122,0.0,0.0,0.0,0.0,0.4366846421691716,0.24390243902439024,0.4366846421691716,0.24390243902439024,0.0,0.0,1.7467385686766863,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6201078530150292,1.4634146341463417,0.0,0.0,0.0,0.0,0.8733692843383432,0.4878048780487805,0.0,0.0,0.4366846421691716,0.24390243902439024,8.29700820121426,4.634146341463414,0.0,0.0,0.0,0.0,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7467385686766863,0.975609756097561,0.0,0.0,2.1834232108458576,1.2195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8733692843383432,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7467385686766863,0.975609756097561,12.663854622905976,7.073170731707316,0.0,0.0,0.8733692843383432,0.4878048780487805,1.7467385686766863,0.975609756097561,2.6201078530150292,1.4634146341463417,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.8733692843383432,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1834232108458576,1.2195121951219512,0.0,0.0,2.6201078530150292,1.4634146341463417,1.3100539265075146,0.7317073170731708,0.0,0.0,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4366846421691716,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3100539265075146,0.7317073170731708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7467385686766863,0.975609756097561,0.0,0.0,0.0,0.0,3.056792495184201,1.707317073170732,0.0,0.0,0.0,0.0,0.8733692843383432,0.4878048780487805,0.0759115361625821,0.0239091452480573,0.0251046025104602,0.0526001195457262,0.1488344291691572,0.0274955170352659,0.0113568439928272,0.0806933652121936,0.0597728631201434,0.0035863717872086,0.0029886431560071,0.035863717872086,0.0394500896592946,0.0735206216377764,0.0741183502689778,0.0059772863120143,0.0,0.0543933054393305,0.0442319187089061,0.0812910938433951,0.0304841601912731,0.0149432157800358,0.0125523012552301,0.0,0.0191273161984459,0.0,0.558532211741723,410,228.9982068141064,4.080487804878048,27.266666666666666
Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,16.949315767678815,9.1324200913242,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949315767678816,0.91324200913242,2.5423973651518224,1.36986301369863,0.8474657883839408,0.45662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.932260518687586,3.1963470319634704,0.0,0.0,5.932260518687586,3.1963470319634704,0.0,0.0,0.0,0.0,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,1.6949315767678816,0.91324200913242,0.8474657883839408,0.45662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5423973651518224,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474657883839408,0.45662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16958946060729,5.47945205479452,0.0,0.0,0.0,0.0,0.0,0.0,0.8474657883839408,0.45662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474657883839408,0.45662100456621,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474657883839408,0.45662100456621,16.101849979294876,8.67579908675799,0.0,0.0,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084794730303645,2.73972602739726,0.8474657883839408,0.45662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474657883839408,0.45662100456621,0.0,0.0,0.0,0.0,3.3898631535357633,1.82648401826484,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8474657883839408,0.45662100456621,0.0,0.0,2.5423973651518224,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949315767678816,0.91324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897727272727272,0.0284090909090909,0.0113636363636363,0.0693181818181818,0.1136363636363636,0.0204545454545454,0.0204545454545454,0.1238636363636363,0.0625,0.0,0.0068181818181818,0.0284090909090909,0.0284090909090909,0.0659090909090909,0.0818181818181818,0.0022727272727272,0.0,0.0329545454545454,0.05,0.0920454545454545,0.0227272727272727,0.0102272727272727,0.0170454545454545,0.0,0.0193181818181818,0.0011363636363636,0.5388075965130757,219,117.9988636363636,4.018264840182648,36.5
Unknown,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,2.0408163265306123,2.564102564102564,1.3605442176870748,0.0,0.0,0.0,0.0,6.41025641025641,3.4013605442176873,1.282051282051282,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.6802721088435374,0.0,0.0,2.564102564102564,1.3605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128205128205128,2.7210884353741496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538461538461538,6.122448979591836,0.0,0.0,0.0,0.0,3.8461538461538463,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94871794871795,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.6802721088435374,19.230769230769234,10.204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.974358974358974,4.761904761904762,0.0,0.0,1.282051282051282,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,2.564102564102564,1.3605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.128205128205128,2.7210884353741496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.6802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304347826086956,0.0279503105590062,0.015527950310559,0.0403726708074534,0.1009316770186335,0.0263975155279503,0.015527950310559,0.1102484472049689,0.0683229813664596,0.0062111801242236,0.0031055900621118,0.0341614906832298,0.0248447204968944,0.077639751552795,0.0900621118012422,0.015527950310559,0.0,0.0419254658385093,0.0559006211180124,0.077639751552795,0.0108695652173913,0.0015527950310559,0.0170807453416149,0.0,0.0031055900621118,0.0046583850931677,0.5306122448979592,147,78.0,4.380952380952381,18.375
Unknown,0.0,0.0,0.0,0.0,0.6578989472336882,0.3703703703703704,0.6578989472336882,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,14.473776839141141,8.148148148148149,0.6578989472336882,0.3703703703703704,0.0,0.0,1.3157978944673765,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578989472336882,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973696841701065,1.1111111111111112,1.973696841701065,1.1111111111111112,0.6578989472336882,0.3703703703703704,0.0,0.0,0.6578989472336882,0.3703703703703704,4.605292630635819,2.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973696841701065,1.1111111111111112,0.0,0.0,5.263191577869506,2.9629629629629632,0.6578989472336882,0.3703703703703704,0.0,0.0,0.0,0.0,2.631595788934753,1.4814814814814816,0.0,0.0,0.0,0.0,1.3157978944673765,0.7407407407407408,1.3157978944673765,0.7407407407407408,0.0,0.0,0.6578989472336882,0.3703703703703704,0.0,0.0,0.6578989472336882,0.3703703703703704,0.6578989472336882,0.3703703703703704,1.973696841701065,1.1111111111111112,0.0,0.0,0.6578989472336882,0.3703703703703704,2.631595788934753,1.4814814814814816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578989472336882,0.3703703703703704,0.0,0.0,0.0,0.0,1.3157978944673765,0.7407407407407408,0.0,0.0,1.3157978944673765,0.7407407407407408,7.236888419570571,4.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578989472336882,0.3703703703703704,0.0,0.0,1.3157978944673765,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,1.3157978944673765,0.7407407407407408,0.6578989472336882,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578989472336882,0.3703703703703704,3.94739368340213,2.2222222222222223,9.210585261271637,5.185185185185185,1.973696841701065,1.1111111111111112,0.0,0.0,0.6578989472336882,0.3703703703703704,0.0,0.0,0.0,0.0,0.6578989472336882,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578989472336882,0.3703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973696841701065,1.1111111111111112,0.0,0.0,0.0,0.0,1.3157978944673765,0.7407407407407408,0.0,0.0,0.0,0.0,6.5789894723368825,3.7037037037037033,0.0,0.0,1.973696841701065,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,1.3157978944673765,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.973696841701065,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157978944673765,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578989472336882,0.3703703703703704,1.3157978944673765,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1099221789883268,0.0077821011673151,0.0184824902723735,0.0437743190661478,0.1264591439688716,0.0136186770428015,0.0165369649805447,0.0904669260700389,0.0544747081712062,0.0009727626459143,0.0087548638132295,0.0398832684824902,0.0282101167315175,0.0758754863813229,0.0729571984435797,0.0097276264591439,0.0009727626459143,0.0525291828793774,0.0671206225680933,0.0992217898832684,0.0155642023346303,0.0087548638132295,0.0223735408560311,0.0,0.0145914396887159,0.0,0.5629593601383487,270,151.99902723735414,3.807407407407408,38.57142857142857
