Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,becometh_FC,becometh_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,didst_FC,didst_WC,do_FC,do_WC,doeth_FC,doeth_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,moreover_FC,moreover_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,outward_FC,outward_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,seest_FC,seest_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upward_FC,upward_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,whatsoever_FC,whatsoever_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wheresoever_FC,wheresoever_WC,wherewith_FC,wherewith_WC,wherewithal_FC,wherewithal_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,whoso_FC,whoso_WC,whosoever_FC,whosoever_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
moroni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360723543404445,0.7604562737642585,0.6803617717022225,0.38022813688212925,12.246511890640004,6.844106463878327,0.0,0.0,0.0,0.0,2.72144708680889,1.520912547528517,0.6803617717022225,0.38022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,1.360723543404445,0.7604562737642585,0.0,0.0,0.0,0.0,3.401808858511112,1.9011406844106464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0410853151066672,1.1406844106463878,0.0,0.0,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,2.72144708680889,1.520912547528517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,1.360723543404445,0.7604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,1.360723543404445,0.7604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0410853151066672,1.1406844106463878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0410853151066672,1.1406844106463878,0.0,0.0,0.6803617717022225,0.38022813688212925,2.0410853151066672,1.1406844106463878,0.0,0.0,0.6803617717022225,0.38022813688212925,8.84470303212889,4.942965779467681,2.0410853151066672,1.1406844106463878,0.0,0.0,0.6803617717022225,0.38022813688212925,2.72144708680889,1.520912547528517,0.0,0.0,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,12.926873662342226,7.224334600760455,0.0,0.0,2.0410853151066672,1.1406844106463878,2.72144708680889,1.520912547528517,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.762532401915557,2.6615969581749046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84470303212889,4.942965779467681,2.0410853151066672,1.1406844106463878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0410853151066672,1.1406844106463878,0.0,0.0,3.401808858511112,1.9011406844106464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360723543404445,0.7604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803617717022225,0.38022813688212925,0.0,0.0,0.0,0.0,1.360723543404445,0.7604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562730627306273,0.0101476014760147,0.0230627306273062,0.0415129151291512,0.1300738007380073,0.0313653136531365,0.0175276752767527,0.0710332103321033,0.0535055350553505,0.0009225092250922,0.0046125461254612,0.0166051660516605,0.0350553505535055,0.0719557195571955,0.1014760147601476,0.0202952029520295,0.0018450184501845,0.0710332103321033,0.044280442804428,0.1070110701107011,0.0193726937269372,0.003690036900369,0.0267527675276752,0.0009225092250922,0.0202952029520295,0.0,0.0,0.5588617007843083,263,146.98062730627308,4.1216730038022815,37.57142857142857
mormon,0.0,0.0,0.0,0.0,0.2652696220429497,0.1480384900074019,0.6631740551073741,0.3700962250185048,0.2652696220429497,0.1480384900074019,0.2652696220429497,0.1480384900074019,0.0,0.0,8.886532338438814,4.959289415247965,0.0,0.0,1.5916177322576983,0.8882309400444115,0.5305392440858994,0.2960769800148038,3.8464095196227706,2.146558105107328,0.0,0.0,1.8568873543006479,1.0362694300518136,0.0,0.0,0.0,0.0,0.0,0.0,1.3263481102147483,0.7401924500370096,0.2652696220429497,0.1480384900074019,0.13263481102147484,0.07401924500370095,0.0,0.0,0.0,0.0,0.2652696220429497,0.1480384900074019,0.2652696220429497,0.1480384900074019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0506006534939214,1.7024426350851223,0.3979044330644246,0.22205773501110287,0.7958088661288492,0.44411547002220575,0.6631740551073741,0.3700962250185048,0.0,0.0,0.0,0.0,0.13263481102147484,0.07401924500370095,1.3263481102147483,0.7401924500370096,0.6631740551073741,0.3700962250185048,0.0,0.0,0.0,0.0,0.2652696220429497,0.1480384900074019,0.13263481102147484,0.07401924500370095,0.0,0.0,0.2652696220429497,0.1480384900074019,0.0,0.0,0.6631740551073741,0.3700962250185048,1.724252543279173,0.9622501850481125,0.0,0.0,0.2652696220429497,0.1480384900074019,1.1937132991932735,0.6661732050333087,1.4589829212362233,0.8142116950407106,0.0,0.0,0.13263481102147484,0.07401924500370095,0.0,0.0,0.9284436771503239,0.5181347150259068,0.2652696220429497,0.1480384900074019,0.13263481102147484,0.07401924500370095,0.2652696220429497,0.1480384900074019,0.0,0.0,1.3263481102147483,0.7401924500370096,0.6631740551073741,0.3700962250185048,0.0,0.0,0.0,0.0,0.0,0.0,1.724252543279173,0.9622501850481125,0.2652696220429497,0.1480384900074019,0.3979044330644246,0.22205773501110287,2.520061409408022,1.4063656550703183,0.13263481102147484,0.07401924500370095,0.2652696220429497,0.1480384900074019,6.764375362095216,3.774981495188749,0.0,0.0,0.0,0.0,0.13263481102147484,0.07401924500370095,0.0,0.0,0.0,0.0,0.0,0.0,0.13263481102147484,0.07401924500370095,0.2652696220429497,0.1480384900074019,0.0,0.0,0.0,0.0,0.2652696220429497,0.1480384900074019,0.0,0.0,0.0,0.0,5.305392440858993,2.9607698001480385,0.7958088661288492,0.44411547002220575,0.2652696220429497,0.1480384900074019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13263481102147484,0.07401924500370095,3.7137747086012958,2.072538860103627,10.478150070696513,5.847520355292376,0.9284436771503239,0.5181347150259068,1.989522165322123,1.1102886750555145,1.989522165322123,1.1102886750555145,0.2652696220429497,0.1480384900074019,0.0,0.0,0.2652696220429497,0.1480384900074019,0.0,0.0,0.13263481102147484,0.07401924500370095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13263481102147484,0.07401924500370095,2.1221569763435975,1.1843079200592153,0.0,0.0,0.3979044330644246,0.22205773501110287,1.1937132991932735,0.6661732050333087,0.0,0.0,0.13263481102147484,0.07401924500370095,2.387426598386547,1.3323464100666174,0.0,0.0,0.0,0.0,1.3263481102147483,0.7401924500370096,3.0506006534939214,1.7024426350851223,0.5305392440858994,0.2960769800148038,0.0,0.0,0.0,0.0,0.2652696220429497,0.1480384900074019,0.0,0.0,0.0,0.0,0.13263481102147484,0.07401924500370095,0.0,0.0,0.0,0.0,0.3979044330644246,0.22205773501110287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0610784881717987,0.5921539600296076,0.0,0.0,1.0610784881717987,0.5921539600296076,0.0,0.0,0.0,0.0,0.13263481102147484,0.07401924500370095,0.0,0.0,3.7137747086012958,2.072538860103627,1.3263481102147483,0.7401924500370096,0.13263481102147484,0.07401924500370095,0.2652696220429497,0.1480384900074019,1.724252543279173,0.9622501850481125,1.4589829212362233,0.8142116950407106,0.0,0.0,0.6631740551073741,0.3700962250185048,0.0713371135906347,0.0170111578562282,0.0179257362355953,0.0385952076092921,0.1298701298701298,0.0230473751600512,0.0113407719041521,0.085787451984635,0.0545088714102798,0.0,0.0042070605450887,0.0524967989756722,0.0221327967806841,0.0594475946588622,0.0676788000731662,0.0133528443387598,0.0,0.0506676422169379,0.0526797146515456,0.0984086336199012,0.0283519297603804,0.0065849643314432,0.0203036400219498,0.0007316627034936,0.0224986281324309,0.0001829156758734,0.0007316627034936,0.558068009700082,1351,753.9498811048107,4.046632124352332,28.14583333333333
abinadom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
nephi,0.0,0.0,0.0,0.0,0.0,0.0,2.3134268962406805,1.0810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,12.723847929323744,5.9459459459459465,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,4.048497068421191,1.891891891891892,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3134268962406805,1.0810810810810811,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,1.7350701721805104,0.8108108108108109,2.3134268962406805,1.0810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,2.891783620300851,1.3513513513513513,0.0,0.0,0.5783567240601701,0.2702702702702703,2.3134268962406805,1.0810810810810811,0.0,0.0,0.0,0.0,1.7350701721805104,0.8108108108108109,2.891783620300851,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,1.1567134481203403,0.5405405405405406,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1567134481203403,0.5405405405405406,1.7350701721805104,0.8108108108108109,0.0,0.0,4.048497068421191,1.891891891891892,0.0,0.0,0.5783567240601701,0.2702702702702703,10.410421033083063,4.864864864864865,0.0,0.0,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,1.7350701721805104,0.8108108108108109,0.0,0.0,0.0,0.0,6.940280688722042,3.2432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3134268962406805,1.0810810810810811,13.302204653383914,6.216216216216217,1.7350701721805104,0.8108108108108109,0.5783567240601701,0.2702702702702703,1.1567134481203403,0.5405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1567134481203403,0.5405405405405406,0.0,0.0,0.0,0.0,2.891783620300851,1.3513513513513513,1.1567134481203403,0.5405405405405406,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.5783567240601701,0.2702702702702703,1.1567134481203403,0.5405405405405406,0.0,0.0,0.0,0.0,2.3134268962406805,1.0810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.091743119266055,0.0137614678899082,0.0190039318479685,0.0327653997378768,0.1251638269986894,0.0275229357798165,0.0150720838794233,0.0740498034076015,0.055045871559633,0.001310615989515,0.0085190039318479,0.0439056356487549,0.0203145478374836,0.0674967234600262,0.0596330275229357,0.0117955439056356,0.0006553079947575,0.0557011795543905,0.0576671035386631,0.0661861074705111,0.0137614678899082,0.009829619921363,0.0111402359108781,0.0,0.0176933158584534,0.0019659239842726,0.0019659239842726,0.4673072154723532,370,172.90366972477068,4.124324324324324,23.125
amaleki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
amaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
chemish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
enos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
jacob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.761976498945467,4.938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8809882494727335,2.4691358024691357,0.0,0.0,0.0,0.0,7.3214823742091,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,7.3214823742091,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,4.8809882494727335,2.4691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,4.8809882494727335,2.4691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,14.6429647484182,7.4074074074074066,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.761976498945467,4.938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4404941247363667,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709876543209876,0.0246913580246913,0.0339506172839506,0.0524691358024691,0.1265432098765432,0.0246913580246913,0.0185185185185185,0.0648148148148148,0.074074074074074,0.0092592592592592,0.0,0.0493827160493827,0.0185185185185185,0.0462962962962962,0.0709876543209876,0.0185185185185185,0.0,0.0432098765432098,0.0493827160493827,0.095679012345679,0.0401234567901234,0.015432098765432,0.0123456790123456,0.0,0.015432098765432,0.0,0.0,0.505868007925621,81,40.9753086419753,4.0,40.5
jarom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
