Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,becometh_FC,becometh_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,didst_FC,didst_WC,do_FC,do_WC,doeth_FC,doeth_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,moreover_FC,moreover_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,outward_FC,outward_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,seest_FC,seest_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upward_FC,upward_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,whatsoever_FC,whatsoever_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wheresoever_FC,wheresoever_WC,wherewith_FC,wherewith_WC,wherewithal_FC,wherewithal_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,whoso_FC,whoso_WC,whosoever_FC,whosoever_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
moroni,0.0,0.0,0.5781270563462367,0.3246753246753247,2.312508225384947,1.2987012987012987,1.1562541126924735,0.6493506493506493,0.5781270563462367,0.3246753246753247,0.0,0.0,1.7343811690387103,0.974025974025974,14.453176408655919,8.116883116883116,0.0,0.0,0.0,0.0,0.0,0.0,2.890635281731184,1.6233766233766231,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,1.1562541126924735,0.6493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,2.312508225384947,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1562541126924735,0.6493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,5.20314350711613,2.922077922077922,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,4.046889394423657,2.272727272727273,0.0,0.0,0.5781270563462367,0.3246753246753247,2.890635281731184,1.6233766233766231,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,3.4687623380774206,1.948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,1.1562541126924735,0.6493506493506493,0.0,0.0,0.0,0.0,5.781270563462368,3.2467532467532463,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7343811690387103,0.974025974025974,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,3.4687623380774206,1.948051948051948,12.140668183270972,6.8181818181818175,0.0,0.0,0.0,0.0,1.7343811690387103,0.974025974025974,0.0,0.0,0.0,0.0,3.4687623380774206,1.948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,3.4687623380774206,1.948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.093778788847313,4.545454545454546,0.5781270563462367,0.3246753246753247,2.312508225384947,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,1.1562541126924735,0.6493506493506493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.5781270563462367,0.3246753246753247,0.0,0.0,0.0,0.0,0.0951219512195122,0.016260162601626,0.024390243902439,0.0634146341463414,0.1447154471544715,0.0219512195121951,0.0235772357723577,0.0796747967479674,0.0463414634146341,0.0,0.0024390243902439,0.0227642276422764,0.0195121951219512,0.0715447154471544,0.0617886178861788,0.0211382113821138,0.0,0.0504065040650406,0.0495934959349593,0.1065040650406504,0.0170731707317073,0.0032520325203252,0.0121951219512195,0.0016260162601626,0.016260162601626,0.0,0.0008130081300813,0.5615985640375887,308,172.97235772357732,3.993506493506493,44.0
mormon,0.0,0.0,0.22297359507314538,0.12307692307692308,0.33446039260971805,0.1846153846153846,1.6723019630485902,0.9230769230769231,0.5574339876828635,0.3076923076923077,0.44594719014629075,0.24615384615384617,0.6689207852194361,0.3692307692307692,9.476377790608678,5.230769230769231,0.0,0.0,0.33446039260971805,0.1846153846153846,0.44594719014629075,0.24615384615384617,0.7804075827560087,0.43076923076923074,0.0,0.0,0.22297359507314538,0.12307692307692308,0.0,0.0,0.33446039260971805,0.1846153846153846,0.0,0.0,1.0033811778291541,0.5538461538461538,0.8918943802925815,0.49230769230769234,0.0,0.0,0.22297359507314538,0.12307692307692308,1.2263547729022994,0.676923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804075827560087,0.43076923076923074,0.22297359507314538,0.12307692307692308,0.8918943802925815,0.49230769230769234,0.11148679753657269,0.06153846153846154,3.6790643187068985,2.0307692307692307,0.0,0.0,0.0,0.0,0.11148679753657269,0.06153846153846154,4.12501150885319,2.2769230769230773,0.0,0.0,0.0,0.0,0.0,0.0,1.0033811778291541,0.5538461538461538,0.0,0.0,1.3378415704388722,0.7384615384615384,0.0,0.0,0.11148679753657269,0.06153846153846154,2.787169938414317,1.5384615384615385,0.0,0.0,0.11148679753657269,0.06153846153846154,0.0,0.0,3.233117128560608,1.7846153846153845,0.0,0.0,0.0,0.0,0.0,0.0,0.11148679753657269,0.06153846153846154,0.22297359507314538,0.12307692307692308,0.11148679753657269,0.06153846153846154,0.6689207852194361,0.3692307692307692,0.0,0.0,0.0,0.0,0.33446039260971805,0.1846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11148679753657269,0.06153846153846154,1.114867975365727,0.6153846153846154,0.11148679753657269,0.06153846153846154,1.783788760585163,0.9846153846153847,6.912181447267505,3.8153846153846156,0.0,0.0,0.0,0.0,0.22297359507314538,0.12307692307692308,0.44594719014629075,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689207852194361,0.3692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033811778291541,0.5538461538461538,0.0,0.0,0.0,0.0,0.11148679753657269,0.06153846153846154,0.0,0.0,0.0,0.0,5.128392686682344,2.830769230769231,12.598008121632711,6.953846153846153,0.0,0.0,2.118249153194881,1.1692307692307693,2.341222748268026,1.2923076923076922,0.11148679753657269,0.06153846153846154,0.0,0.0,0.11148679753657269,0.06153846153846154,0.0,0.0,0.5574339876828635,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804075827560087,0.43076923076923074,4.12501150885319,2.2769230769230773,0.0,0.0,0.8918943802925815,0.49230769230769234,0.0,0.0,0.0,0.0,0.6689207852194361,0.3692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,5.797313471901779,3.2,1.0033811778291541,0.5538461538461538,0.6689207852194361,0.3692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,2.229735950731454,1.2307692307692308,0.0,0.0,3.0101435334874624,1.6615384615384614,0.0,0.0,0.0,0.0,1.3378415704388722,0.7384615384615384,0.0,0.0,0.11148679753657269,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0033811778291541,0.5538461538461538,0.0,0.0,1.114867975365727,0.6153846153846154,0.33446039260971805,0.1846153846153846,0.11148679753657269,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,1.2263547729022994,0.676923076923077,0.11148679753657269,0.06153846153846154,0.44594719014629075,0.24615384615384617,0.0,0.0,0.6689207852194361,0.3692307692307692,0.0,0.0,0.0,0.0,0.0991299386678077,0.0095564113535872,0.0174012266438453,0.0452146626729425,0.1213806874910854,0.0164027956069034,0.015261731564684,0.0763086578234203,0.0620453572956782,0.0014263300527742,0.0052774211952645,0.034231921266581,0.0390814434460134,0.0738838967337041,0.0681785765226073,0.0203965197546712,0.0002852660105548,0.0480673227784909,0.0520610469262587,0.0984167736414206,0.0182570246755099,0.0039937241477677,0.0251034089288261,0.0009984310369419,0.0145485665382969,0.0001426330052774,0.0001426330052774,0.5519798119438686,1625,896.9671944087864,4.314461538461538,33.854166666666664
abinadom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
nephi,0.26249571563521445,0.15384615384615385,1.0499828625408578,0.6153846153846154,0.26249571563521445,0.15384615384615385,1.3124785781760722,0.7692307692307693,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,9.974837194138148,5.846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0499828625408578,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,0.7874871469056433,0.46153846153846156,0.26249571563521445,0.15384615384615385,0.0,0.0,0.5249914312704289,0.3076923076923077,3.9374357345282163,2.307692307692308,0.0,0.0,0.7874871469056433,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.26249571563521445,0.15384615384615385,0.26249571563521445,0.15384615384615385,1.0499828625408578,0.6153846153846154,0.5249914312704289,0.3076923076923077,1.0499828625408578,0.6153846153846154,3.149948587622573,1.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.7874871469056433,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26249571563521445,0.15384615384615385,0.26249571563521445,0.15384615384615385,1.0499828625408578,0.6153846153846154,0.7874871469056433,0.46153846153846156,0.0,0.0,1.5749742938112865,0.9230769230769231,0.26249571563521445,0.15384615384615385,4.199931450163431,2.4615384615384617,0.26249571563521445,0.15384615384615385,0.0,0.0,0.0,0.0,3.9374357345282163,2.307692307692308,0.0,0.0,0.0,0.0,0.7874871469056433,0.46153846153846156,0.26249571563521445,0.15384615384615385,3.9374357345282163,2.307692307692308,0.0,0.0,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,1.5749742938112865,0.9230769230769231,0.5249914312704289,0.3076923076923077,0.0,0.0,1.8374700094465009,1.0769230769230769,0.0,0.0,1.3124785781760722,0.7692307692307693,2.36246144071693,1.3846153846153846,0.5249914312704289,0.3076923076923077,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,1.3124785781760722,0.7692307692307693,0.0,0.0,0.0,0.0,1.0499828625408578,0.6153846153846154,0.5249914312704289,0.3076923076923077,0.0,0.0,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,2.0999657250817156,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,4.199931450163431,2.4615384615384617,11.81230720358465,6.923076923076923,0.26249571563521445,0.15384615384615385,0.5249914312704289,0.3076923076923077,1.3124785781760722,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,2.36246144071693,1.3846153846153846,0.0,0.0,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,0.26249571563521445,0.15384615384615385,1.8374700094465009,1.0769230769230769,0.0,0.0,0.0,0.0,3.9374357345282163,2.307692307692308,2.36246144071693,1.3846153846153846,0.5249914312704289,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.5749742938112865,0.9230769230769231,2.0999657250817156,1.2307692307692308,0.7874871469056433,0.46153846153846156,0.26249571563521445,0.15384615384615385,0.26249571563521445,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3124785781760722,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5749742938112865,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5749742938112865,0.9230769230769231,0.0,0.0,0.5249914312704289,0.3076923076923077,0.0,0.0,0.26249571563521445,0.15384615384615385,0.0,0.0,0.0,0.0,0.0704617834394904,0.0127388535031847,0.019108280254777,0.0684713375796178,0.1094745222929936,0.0210987261146496,0.0155254777070063,0.0828025477707006,0.0605095541401273,0.000796178343949,0.0031847133757961,0.0254777070063694,0.0306528662420382,0.072452229299363,0.0768312101910828,0.0155254777070063,0.0,0.0553343949044586,0.0469745222929936,0.0947452229299363,0.0250796178343949,0.0047770700636942,0.0302547770700636,0.0003980891719745,0.0159235668789808,0.0,0.0,0.5860901518863305,650,380.9585987261148,3.864615384615385,40.5625
amaleki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
amaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
chemish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
enos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
jacob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.146401985111661,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764267990074441,2.4691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764267990074441,2.4691358024691357,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,4.764267990074441,2.4691358024691357,0.0,0.0,0.0,0.0,4.764267990074441,2.4691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.910669975186103,6.172839506172839,14.292803970223321,7.4074074074074066,0.0,0.0,0.0,0.0,7.146401985111661,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764267990074441,2.4691358024691357,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,4.764267990074441,2.4691358024691357,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3821339950372207,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595238095238095,0.0148809523809523,0.0208333333333333,0.0297619047619047,0.1428571428571428,0.0297619047619047,0.0178571428571428,0.1041666666666666,0.0684523809523809,0.0059523809523809,0.0059523809523809,0.0238095238095238,0.0297619047619047,0.0446428571428571,0.0595238095238095,0.0178571428571428,0.0,0.0625,0.0416666666666666,0.1279761904761904,0.0208333333333333,0.0208333333333333,0.0119047619047619,0.0,0.0178571428571428,0.0,0.0,0.518261316872428,81,41.97916666666667,4.148148148148148,40.5
jarom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
