Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,becometh_FC,becometh_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,didst_FC,didst_WC,do_FC,do_WC,doeth_FC,doeth_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,outward_FC,outward_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therefrom_FC,therefrom_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,thereunto_FC,thereunto_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,underneath_FC,underneath_WC,unto_FC,unto_WC,upon_FC,upon_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,whatsoever_FC,whatsoever_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereon_FC,whereon_WC,wheresoever_FC,wheresoever_WC,whereunto_FC,whereunto_WC,wherewith_FC,wherewith_WC,wherewithal_FC,wherewithal_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,whoso_FC,whoso_WC,whosoever_FC,whosoever_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,ã_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
Joseph Smith,0.0,0.0,0.2061919524829423,0.11086474501108648,1.2371517148976539,0.6651884700665188,0.8247678099317692,0.4434589800443459,0.8247678099317692,0.4434589800443459,0.8247678099317692,0.4434589800443459,0.2061919524829423,0.11086474501108648,11.54674933904477,6.208425720620843,0.0,0.0,1.2371517148976539,0.6651884700665188,1.6495356198635385,0.8869179600886918,3.0928792872441346,1.662971175166297,0.2061919524829423,0.11086474501108648,0.0,0.0,0.0,0.0,0.0,0.0,0.4123839049658846,0.22172949002217296,0.8247678099317692,0.4434589800443459,0.8247678099317692,0.4434589800443459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061919524829423,0.11086474501108648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4433436673805962,0.7760532150776054,0.4123839049658846,0.22172949002217296,0.8247678099317692,0.4434589800443459,0.2061919524829423,0.11086474501108648,0.4123839049658846,0.22172949002217296,0.0,0.0,0.0,0.0,1.2371517148976539,0.6651884700665188,0.4123839049658846,0.22172949002217296,0.0,0.0,0.0,0.0,0.0,0.0,1.2371517148976539,0.6651884700665188,0.2061919524829423,0.11086474501108648,0.4123839049658846,0.22172949002217296,0.0,0.0,0.2061919524829423,0.11086474501108648,1.4433436673805962,0.7760532150776054,0.6185758574488269,0.3325942350332594,0.8247678099317692,0.4434589800443459,2.061919524829423,1.1086474501108647,2.061919524829423,1.1086474501108647,0.0,0.0,1.0309597624147115,0.5543237250554324,0.0,0.0,1.4433436673805962,0.7760532150776054,0.0,0.0,0.0,0.0,0.2061919524829423,0.11086474501108648,0.0,0.0,0.0,0.0,0.2061919524829423,0.11086474501108648,0.0,0.0,0.0,0.0,3.299071239727077,1.7738359201773837,0.2061919524829423,0.11086474501108648,0.2061919524829423,0.11086474501108648,1.4433436673805962,0.7760532150776054,0.0,0.0,0.8247678099317692,0.4434589800443459,4.536222954624731,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6495356198635385,0.8869179600886918,0.0,0.0,2.061919524829423,1.1086474501108647,0.0,0.0,0.8247678099317692,0.4434589800443459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505263192210019,1.8847006651884701,12.165325196493596,6.541019955654102,0.0,0.0,1.6495356198635385,0.8869179600886918,2.6804953822782496,1.441241685144124,0.2061919524829423,0.11086474501108648,0.0,0.0,0.2061919524829423,0.11086474501108648,0.0,0.0,0.2061919524829423,0.11086474501108648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8557275723464808,0.9977827050997782,0.0,0.0,0.2061919524829423,0.11086474501108648,0.0,0.0,0.0,0.0,0.4123839049658846,0.22172949002217296,0.0,0.0,0.0,0.0,0.0,0.0,3.505263192210019,1.8847006651884701,0.0,0.0,4.536222954624731,2.4390243902439024,0.2061919524829423,0.11086474501108648,1.2371517148976539,0.6651884700665188,0.8247678099317692,0.4434589800443459,0.0,0.0,0.2061919524829423,0.11086474501108648,0.2061919524829423,0.11086474501108648,0.4123839049658846,0.22172949002217296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2061919524829423,0.11086474501108648,0.2061919524829423,0.11086474501108648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6495356198635385,0.8869179600886918,0.0,0.0,0.8247678099317692,0.4434589800443459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8247678099317692,0.4434589800443459,1.8557275723464808,0.9977827050997782,0.2061919524829423,0.11086474501108648,0.0,0.0,1.4433436673805962,0.7760532150776054,0.2061919524829423,0.11086474501108648,0.0,0.0,2.061919524829423,1.1086474501108647,0.0769433465085639,0.0131752305665349,0.0258234519104084,0.0387351778656126,0.1138339920948616,0.0179183135704874,0.0184453227931488,0.069828722002635,0.0700922266139657,0.0050065876152832,0.0036890645586297,0.0429512516469038,0.0316205533596837,0.0790513833992094,0.0737812911725955,0.0100131752305665,0,0.0471673254281949,0.0550724637681159,0.0930171277997364,0.0345191040843214,0.0171277997364953,0.0171277997364953,0.0010540184453227,0.0271409749670619,0,0.0018445322793148,0,0.5376773616819891,902,484.98498023715416,4.2073170731707314,23.435897435897434
