Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,do_FC,do_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,said_FC,said_WC,say_FC,say_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,therefore_FC,therefore_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wherewith_FC,wherewith_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
Ethan Smith (ViewOfHebrews),0.011736642954894178,0.005431633835457706,0.058683214774470895,0.02715816917728853,0.16040078705022046,0.07423232908458864,0.8020039352511021,0.3711616454229432,0.19952293023320103,0.092337775202781,0.43425578933108466,0.2009704519119351,0.649427576837478,0.30055040556199303,7.194562131350132,3.3295915411355734,1.0250001513940916,0.47436268829663963,1.764408657552425,0.8165556199304751,1.8583018011915784,0.8600086906141367,0.07041985772936507,0.032589803012746235,0.023473285909788356,0.010863267670915411,0.7824428636596119,0.36210892236384706,0.3129771454638448,0.14484356894553882,0.7707062207047177,0.3566772885283893,1.1228055093515432,0.5196263035921205,0.00782442863659612,0.0036210892236384702,0.16040078705022046,0.07423232908458864,0.12127864386723985,0.05612688296639629,0.12910307250383599,0.05974797219003476,0.09780535795745149,0.04526361529548088,0.14866414409532627,0.06880069524913093,0.1564885727319224,0.07242178447276941,1.2714696534468695,0.5884269988412514,0.04303435750127866,0.019915990730011587,1.6783399425498675,0.7767236384704519,0.9350192220732363,0.4327201622247972,0.7120230059302469,0.32951911935110084,0.00782442863659612,0.0036210892236384702,0.054771000456172836,0.025347624565469292,1.43187044049709,0.6626593279258401,1.1619276525345237,0.5377317497103129,0.08606871500255732,0.039831981460023175,0.00782442863659612,0.0036210892236384702,0.1760496443234127,0.0814745075318656,0.4225191463761904,0.1955388180764774,0.06650764341106702,0.030779258400926997,1.1306299379881393,0.5232473928157589,0.09780535795745149,0.04526361529548088,0.2503817163710758,0.11587485515643105,4.15477160603254,1.9227983777520279,0.00782442863659612,0.0036210892236384702,0.3129771454638448,0.14484356894553882,1.7331109430060405,0.8020712630359212,1.4631681550434743,0.677143684820394,0.0195610715914903,0.009052723059096176,0.11736642954894179,0.05431633835457706,0.1682252156868166,0.07785341830822712,0.49685121842385355,0.22993916570104286,0.16040078705022046,0.07423232908458864,0.20734735886979716,0.09595886442641946,0.3325382170553351,0.153896292004635,0.2660305736442681,0.12311703360370799,0.08998092932085539,0.04164252607184241,0.324713788418739,0.15027520278099651,0.10171757227574955,0.047074159907300114,0.36383593160171956,0.16838064889918888,0.3364504313736332,0.15570683661645424,0.03129771454638448,0.014484356894553881,0.39122143182980595,0.18105446118192353,0.7785306493413139,0.3602983777520278,0.29341607387235447,0.13579084588644263,11.662310882846516,5.39723348783314,0.00782442863659612,0.0036210892236384702,0.08215650068425925,0.03802143684820394,0.7002863629753527,0.32408748551564315,0.6259542909276896,0.28968713789107764,0.39122143182980595,0.18105446118192353,0.027385500228086418,0.012673812282734646,0.39904586046640206,0.184675550405562,0.28559164523575836,0.13216975666280417,0.15257635841362432,0.07061123986095016,0.14475192977702822,0.0669901506373117,1.107156652078351,0.5123841251448435,0.04694657181957671,0.021726535341830822,0.24646950205277776,0.11406431054461182,0.00391221431829806,0.0018105446118192351,0.4733779325140653,0.21907589803012747,0.4146947177395943,0.19191772885283892,0.18387407296000882,0.08509559675550406,2.445133948936287,1.1315903823870221,17.691033147343827,8.187282734646582,0.14083971545873014,0.06517960602549247,3.0319660966809963,1.4031720741599074,1.5531490843643299,0.7187862108922364,0.39122143182980595,0.18105446118192353,0.0391221431829806,0.018105446118192352,0.39904586046640206,0.184675550405562,0.0391221431829806,0.018105446118192352,0.00782442863659612,0.0036210892236384702,0.01564885727319224,0.0072421784472769405,0.661164219792372,0.3059820393974508,2.022614802560097,0.9360515643105446,0.0391221431829806,0.018105446118192352,0.4146947177395943,0.19191772885283892,0.1564885727319224,0.07242178447276941,0.01564885727319224,0.0072421784472769405,0.2699427879625661,0.12492757821552725,0.18778628727830685,0.08690614136732329,0.1251908581855379,0.057937427578215524,5.132825185607055,2.3754345307068365,0.14866414409532627,0.06880069524913093,0.43425578933108466,0.2009704519119351,0.00782442863659612,0.0036210892236384702,0.00782442863659612,0.0036210892236384702,1.0289123657123898,0.47617323290845887,0.30906493114554673,0.1430330243337196,0.7198474345668431,0.3331402085747393,0.18778628727830685,0.08690614136732329,0.37948478887491177,0.1756228273464658,0.09780535795745149,0.04526361529548088,0.2112595731880952,0.0977694090382387,0.00391221431829806,0.0018105446118192351,0.00782442863659612,0.0036210892236384702,0.011736642954894178,0.005431633835457706,0.00391221431829806,0.0018105446118192351,0.00391221431829806,0.0018105446118192351,1.056297865940476,0.4888470451911935,0.027385500228086418,0.012673812282734646,0.5868321477447089,0.27158169177288527,0.08606871500255732,0.039831981460023175,0.05085878613787478,0.023537079953650057,0.7120230059302469,0.32951911935110084,1.3849238686775132,0.6409327925840093,0.14866414409532627,0.06880069524913093,0.3442748600102293,0.1593279258400927,0.2034351445514991,0.09414831981460023,0.01564885727319224,0.0072421784472769405,0.11736642954894179,0.05431633835457706,0.2151717875063933,0.09957995365005794,0.0748267823346411,0.0145843994444038,0.0233001112816888,0.0395984111899017,0.128603455418281,0.0260090487446288,0.0170862067565042,0.0646083615598931,0.0704080057833987,0.00266020095686,0.0036511765804842,0.0361503033847503,0.0226421684496105,0.0668705477171008,0.0710415803624371,0.0169806109933312,0.0005442243178919,0.0587721649568275,0.0631625118795233,0.0947640746968183,0.0225040816823841,0.0110063276230393,0.017573571817303,0.0020428718798482,0.0149702301175362,0.0004751809342788,0.0069977499979693,0.462792798275653,55232,25560.971834360866,4.457959154113557,8.036855960887552
