Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,do_FC,do_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,forthwith_FC,forthwith_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,howsoever_FC,howsoever_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,moreover_FC,moreover_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oftentimes_FC,oftentimes_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,our_FC,our_WC,out_FC,out_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,seest_FC,seest_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therefrom_FC,therefrom_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,when_FC,when_WC,whence_FC,whence_WC,whensoever_FC,whensoever_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
Ethan Smith (ViewOfHebrews),0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.46300705167448925,0.2127659574468085,0.0,0.0,0.9260141033489785,0.425531914893617,13.890211550234676,6.382978723404255,0.0,0.0,0.46300705167448925,0.2127659574468085,0.9260141033489785,0.425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,1.3890211550234677,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.46300705167448925,0.2127659574468085,1.3890211550234677,0.6382978723404255,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.9260141033489785,0.425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,1.3890211550234677,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,1.852028206697957,0.851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,2.7780423100469354,1.276595744680851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3890211550234677,0.6382978723404255,0.0,0.0,0.46300705167448925,0.2127659574468085,11.112169240187741,5.106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3890211550234677,0.6382978723404255,25.002380790422418,11.48936170212766,0.0,0.0,1.852028206697957,0.851063829787234,1.3890211550234677,0.6382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.408112826791828,3.404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0190916717683605,2.7659574468085104,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.0,0.0,1.852028206697957,0.851063829787234,0.0,0.0,3.704056413395914,1.702127659574468,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852028206697957,0.851063829787234,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,2.3150352583724465,1.0638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46300705167448925,0.2127659574468085,0.0,0.0,0.0817825661116552,0.0186092066601371,0.0210577864838393,0.0450538687561214,0.1385896180215475,0.0284035259549461,0.019588638589618,0.0714985308521057,0.0479921645445641,0,0.0053868756121449,0.0347698334965719,0.0215475024485798,0.0695396669931439,0.0666013712047012,0.0127326150832517,0.0004897159647404,0.0612144955925563,0.0421155729676787,0.1111655239960822,0.0274240940254652,0.0117531831537708,0.0264446620959843,0.0004897159647404,0.0151811949069539,0,0,0.4595307062329381,470,215.9794319294809,4.3446808510638295,157.33333333333334
