Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,do_FC,do_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,said_FC,said_WC,say_FC,say_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,therefore_FC,therefore_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wherewith_FC,wherewith_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
Ethan Smith (ViewOfHebrews),0.0,0.0,0.0,0.0,0.0,0.0,1.65309504445798,0.7421150278293136,0.82654752222899,0.3710575139146568,0.82654752222899,0.3710575139146568,2.066368805572475,0.927643784786642,7.43892770006091,3.339517625231911,3.30619008891596,1.4842300556586272,3.719463850030455,1.6697588126159555,0.82654752222899,0.3710575139146568,0.413273761114495,0.1855287569573284,0.0,0.0,0.413273761114495,0.1855287569573284,0.413273761114495,0.1855287569573284,0.413273761114495,0.1855287569573284,0.82654752222899,0.3710575139146568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2398212833434852,0.5565862708719851,0.0,0.0,0.0,0.0,0.82654752222899,0.3710575139146568,0.0,0.0,0.413273761114495,0.1855287569573284,0.413273761114495,0.1855287569573284,0.413273761114495,0.1855287569573284,0.0,0.0,0.0,0.0,1.65309504445798,0.7421150278293136,2.4796425666869704,1.1131725417439702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413273761114495,0.1855287569573284,2.066368805572475,0.927643784786642,0.0,0.0,0.0,0.0,2.4796425666869704,1.1131725417439702,0.0,0.0,0.0,0.0,1.2398212833434852,0.5565862708719851,0.413273761114495,0.1855287569573284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2398212833434852,0.5565862708719851,0.0,0.0,0.0,0.0,0.413273761114495,0.1855287569573284,0.0,0.0,0.82654752222899,0.3710575139146568,0.413273761114495,0.1855287569573284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413273761114495,0.1855287569573284,0.0,0.0,15.291129161236316,6.8645640074211505,0.0,0.0,0.0,0.0,1.2398212833434852,0.5565862708719851,0.413273761114495,0.1855287569573284,1.2398212833434852,0.5565862708719851,0.0,0.0,0.413273761114495,0.1855287569573284,0.413273761114495,0.1855287569573284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413273761114495,0.1855287569573284,0.0,0.0,0.413273761114495,0.1855287569573284,0.0,0.0,1.2398212833434852,0.5565862708719851,1.65309504445798,0.7421150278293136,17.35749796680879,7.792207792207792,0.0,0.0,2.892916327801465,1.2987012987012987,1.2398212833434852,0.5565862708719851,0.82654752222899,0.3710575139146568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82654752222899,0.3710575139146568,0.82654752222899,0.3710575139146568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413273761114495,0.1855287569573284,0.0,0.0,0.0,0.0,2.4796425666869704,1.1131725417439702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65309504445798,0.7421150278293136,0.82654752222899,0.3710575139146568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65309504445798,0.7421150278293136,0.0,0.0,1.2398212833434852,0.5565862708719851,0.0,0.0,0.0,0.0,0.413273761114495,0.1855287569573284,2.892916327801465,1.2987012987012987,0.82654752222899,0.3710575139146568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0913956360642239,0.0135858377933305,0.0230547550432276,0.0349938246191848,0.1193906957595718,0.024701523260601,0.0259365994236311,0.0720461095100864,0.0716344174557431,0.0032935364347468,0.0028818443804034,0.0341704405104981,0.0201729106628242,0.0716344174557431,0.0753396459448332,0.0074104569781803,0.00123507616303,0.0543433511733223,0.0601070399341292,0.086867023466447,0.0259365994236311,0.0102923013585837,0.0181144503911074,0.0028818443804034,0.0119390695759571,0.0004116920543433,0.0065870728694936,0.4489245977218688,539,241.9703581720873,4.5064935064935066,7.886075949367089
