Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,becometh_FC,becometh_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,didst_FC,didst_WC,do_FC,do_WC,doeth_FC,doeth_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,moreover_FC,moreover_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,outward_FC,outward_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,seest_FC,seest_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upward_FC,upward_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,whatsoever_FC,whatsoever_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wheresoever_FC,wheresoever_WC,wherewith_FC,wherewith_WC,wherewithal_FC,wherewithal_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,whoso_FC,whoso_WC,whosoever_FC,whosoever_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
moroni,0.0,0.0,1.3516045285442817,0.8032128514056224,0.0,0.0,0.0,0.0,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,5.406418114177127,3.2128514056224895,0.0,0.0,0.6758022642721409,0.4016064257028112,1.3516045285442817,0.8032128514056224,2.0274067928164223,1.2048192771084338,0.0,0.0,1.3516045285442817,0.8032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0274067928164223,1.2048192771084338,0.0,0.0,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,3.379011321360704,2.0080321285140563,0.0,0.0,3.379011321360704,2.0080321285140563,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,0.6758022642721409,0.4016064257028112,0.6758022642721409,0.4016064257028112,0.0,0.0,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,4.730615849904985,2.8112449799196786,0.0,0.0,0.0,0.0,2.7032090570885634,1.6064257028112447,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,4.730615849904985,2.8112449799196786,0.0,0.0,0.0,0.0,0.0,0.0,0.6758022642721409,0.4016064257028112,4.054813585632845,2.4096385542168677,0.0,0.0,0.0,0.0,0.0,0.0,1.3516045285442817,0.8032128514056224,0.6758022642721409,0.4016064257028112,0.0,0.0,1.3516045285442817,0.8032128514056224,1.3516045285442817,0.8032128514056224,0.0,0.0,0.6758022642721409,0.4016064257028112,2.7032090570885634,1.6064257028112447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516045285442817,0.8032128514056224,0.0,0.0,0.0,0.0,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,3.379011321360704,2.0080321285140563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.730615849904985,2.8112449799196786,6.758022642721408,4.016064257028113,2.7032090570885634,1.6064257028112447,0.0,0.0,2.7032090570885634,1.6064257028112447,0.0,0.0,0.0,0.0,1.3516045285442817,0.8032128514056224,0.0,0.0,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.730615849904985,2.8112449799196786,0.0,0.0,0.0,0.0,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,1.3516045285442817,0.8032128514056224,2.0274067928164223,1.2048192771084338,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.758022642721408,4.016064257028113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0274067928164223,1.2048192771084338,0.6758022642721409,0.4016064257028112,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516045285442817,0.8032128514056224,0.6758022642721409,0.4016064257028112,0.0,0.0,0.0,0.0,1.3516045285442817,0.8032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0702970297029703,0.0198019801980198,0.0207920792079207,0.0425742574257425,0.1504950495049505,0.0207920792079207,0.0099009900990099,0.092079207920792,0.0475247524752475,0.0,0.0039603960396039,0.0455445544554455,0.0277227722772277,0.0485148514851485,0.0752475247524752,0.0099009900990099,0.0,0.0613861386138613,0.0554455445544554,0.0891089108910891,0.0247524752475247,0.0148514851485148,0.0287128712871287,0.0,0.0118811881188118,0.0009900990099009,0.0,0.5942661736053124,249,147.9722772277228,4.056224899598393,35.42857142857143
mormon,0.0,0.0,0.0,0.0,0.2628264746226099,0.14705882352941177,1.0513058984904395,0.5882352941176471,0.13141323731130494,0.07352941176470588,0.2628264746226099,0.14705882352941177,0.0,0.0,8.016207475989603,4.485294117647059,0.0,0.0,0.7884794238678298,0.4411764705882353,0.3942397119339149,0.22058823529411764,1.7083720850469646,0.9558823529411765,0.0,0.0,0.9198926611791348,0.5147058823529411,0.0,0.0,0.13141323731130494,0.07352941176470588,0.2628264746226099,0.14705882352941177,0.7884794238678298,0.4411764705882353,0.6570661865565248,0.3676470588235294,0.13141323731130494,0.07352941176470588,0.13141323731130494,0.07352941176470588,0.3942397119339149,0.22058823529411764,0.0,0.0,0.9198926611791348,0.5147058823529411,0.0,0.0,0.0,0.0,0.13141323731130494,0.07352941176470588,0.0,0.0,1.8397853223582696,1.0294117647058822,0.2628264746226099,0.14705882352941177,0.2628264746226099,0.14705882352941177,3.0225044581600145,1.6911764705882353,0.13141323731130494,0.07352941176470588,0.13141323731130494,0.07352941176470588,0.2628264746226099,0.14705882352941177,2.8910912208487094,1.6176470588235297,1.3141323731130496,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.3942397119339149,0.22058823529411764,0.6570661865565248,0.3676470588235294,0.6570661865565248,0.3676470588235294,0.0,0.0,1.4455456104243547,0.8088235294117648,1.0513058984904395,0.5882352941176471,0.0,0.0,0.0,0.0,0.5256529492452198,0.29411764705882354,1.3141323731130496,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,1.5769588477356595,0.8823529411764706,0.13141323731130494,0.07352941176470588,0.2628264746226099,0.14705882352941177,0.0,0.0,0.0,0.0,1.9711985596695742,1.1029411764705883,0.2628264746226099,0.14705882352941177,0.13141323731130494,0.07352941176470588,0.13141323731130494,0.07352941176470588,0.2628264746226099,0.14705882352941177,0.3942397119339149,0.22058823529411764,0.13141323731130494,0.07352941176470588,0.13141323731130494,0.07352941176470588,3.285330932782624,1.8382352941176472,0.13141323731130494,0.07352941176470588,0.7884794238678298,0.4411764705882353,6.176422153631334,3.4558823529411766,0.0,0.0,0.0,0.0,0.2628264746226099,0.14705882352941177,0.2628264746226099,0.14705882352941177,0.0,0.0,0.13141323731130494,0.07352941176470588,0.13141323731130494,0.07352941176470588,0.2628264746226099,0.14705882352941177,0.0,0.0,0.7884794238678298,0.4411764705882353,1.5769588477356595,0.8823529411764706,0.0,0.0,0.0,0.0,1.8397853223582696,1.0294117647058822,0.13141323731130494,0.07352941176470588,1.3141323731130496,0.7352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9937030178295885,2.794117647058824,10.381645747593092,5.8088235294117645,0.13141323731130494,0.07352941176470588,0.5256529492452198,0.29411764705882354,0.5256529492452198,0.29411764705882354,0.2628264746226099,0.14705882352941177,0.0,0.0,0.6570661865565248,0.3676470588235294,0.0,0.0,0.7884794238678298,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9198926611791348,0.5147058823529411,1.7083720850469646,0.9558823529411765,0.0,0.0,0.0,0.0,1.4455456104243547,0.8088235294117648,0.0,0.0,0.9198926611791348,0.5147058823529411,0.3942397119339149,0.22058823529411764,0.0,0.0,0.0,0.0,4.468050068584368,2.5,2.234025034292184,1.25,0.5256529492452198,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.3942397119339149,0.22058823529411764,0.2628264746226099,0.14705882352941177,0.6570661865565248,0.3676470588235294,0.6570661865565248,0.3676470588235294,0.0,0.0,0.13141323731130494,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13141323731130494,0.07352941176470588,0.0,0.0,0.9198926611791348,0.5147058823529411,0.13141323731130494,0.07352941176470588,0.13141323731130494,0.07352941176470588,0.13141323731130494,0.07352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.5256529492452198,0.29411764705882354,0.6570661865565248,0.3676470588235294,0.0,0.0,0.2628264746226099,0.14705882352941177,4.9937030178295885,2.794117647058824,1.8397853223582696,1.0294117647058822,0.2628264746226099,0.14705882352941177,1.1827191358017446,0.6617647058823529,0.0806220951018948,0.0116195924204504,0.0168037182695745,0.0443332141580264,0.1219163389345727,0.0216303181980693,0.0153736145870575,0.0797282803003217,0.0570253843403646,0.0007150518412584,0.0044690740078655,0.0348587772613514,0.0339649624597783,0.0559528065784769,0.0831247765462996,0.0164461923489452,0.0012513407222023,0.0389703253485877,0.059706828745084,0.0938505541651769,0.0260993922059349,0.0117983553807651,0.0176975330711476,0.0007150518412584,0.0287808366106542,0.0001787629603146,0.0007150518412584,0.5595281972281223,1360,760.9583482302463,4.113235294117647,28.33333333333333
abinadom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
nephi,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,6.146329373860398,2.82258064516129,0.0,0.0,0.0,0.0,0.0,0.0,3.512188213634513,1.6129032258064515,0.0,0.0,1.7560941068172564,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512188213634513,1.6129032258064515,0.0,0.0,0.0,0.0,1.7560941068172564,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,0.8780470534086282,0.4032258064516129,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.634141160225885,1.2096774193548387,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,2.634141160225885,1.2096774193548387,0.0,0.0,0.0,0.0,13.170705801129426,6.048387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,4.390235267043142,2.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7560941068172564,0.8064516129032258,24.585317495441593,11.29032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.512188213634513,1.6129032258064515,0.0,0.0,0.8780470534086282,0.4032258064516129,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,4.390235267043142,2.0161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,2.634141160225885,1.2096774193548387,0.8780470534086282,0.4032258064516129,0.0,0.0,0.0,0.0,2.634141160225885,1.2096774193548387,2.634141160225885,1.2096774193548387,0.0,0.0,2.634141160225885,1.2096774193548387,0.0554435483870967,0.0181451612903225,0.0100806451612903,0.0352822580645161,0.1280241935483871,0.0292338709677419,0.0161290322580645,0.0786290322580645,0.0383064516129032,0.002016129032258,0.0110887096774193,0.0544354838709677,0.0141129032258064,0.0625,0.0917338709677419,0.0090725806451612,0.001008064516129,0.0352822580645161,0.0493951612903225,0.0877016129032258,0.0231854838709677,0.0060483870967741,0.0161290322580645,0.0,0.0161290322580645,0.0,0.0,0.4592302939646201,248,113.8891129032258,4.0,15.5
amaleki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
amaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
chemish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
enos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
jacob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566218809980807,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.132437619961614,5.128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566218809980807,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.83109404990404,12.82051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.83109404990404,12.82051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566218809980807,2.564102564102564,5.566218809980807,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.566218809980807,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0229885057471264,0.0459770114942528,0.0229885057471264,0.1264367816091954,0.0402298850574712,0.0114942528735632,0.1091954022988505,0.0517241379310344,0.0114942528735632,0.0057471264367816,0.0057471264367816,0.0057471264367816,0.0689655172413793,0.1206896551724138,0.028735632183908,0.0,0.0747126436781609,0.0402298850574712,0.0862068965517241,0.0114942528735632,0.0057471264367816,0.028735632183908,0.0,0.0057471264367816,0.0,0.0,0.46065428824049504,39,17.965517241379306,4.461538461538462,19.5
jarom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
