Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,becometh_FC,becometh_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,didst_FC,didst_WC,do_FC,do_WC,doeth_FC,doeth_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,moreover_FC,moreover_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,outward_FC,outward_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,seest_FC,seest_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upward_FC,upward_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,whatsoever_FC,whatsoever_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wheresoever_FC,wheresoever_WC,wherewith_FC,wherewith_WC,wherewithal_FC,wherewithal_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,whoso_FC,whoso_WC,whosoever_FC,whosoever_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
moroni,0.0,0.0,0.0,0.0,0.4545883372409528,0.2898550724637681,1.3637650117228584,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,4.545883372409528,2.898550724637681,0.0,0.0,0.9091766744819056,0.5797101449275363,0.0,0.0,3.18211836068667,2.0289855072463765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545883372409528,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091766744819056,0.5797101449275363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9091766744819056,0.5797101449275363,0.4545883372409528,0.2898550724637681,0.4545883372409528,0.2898550724637681,2.272941686204764,1.4492753623188406,0.0,0.0,0.0,0.0,0.4545883372409528,0.2898550724637681,1.3637650117228584,0.8695652173913043,2.7275300234457167,1.7391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,1.3637650117228584,0.8695652173913043,0.0,0.0,1.8183533489638113,1.1594202898550725,0.0,0.0,1.3637650117228584,0.8695652173913043,2.7275300234457167,1.7391304347826086,0.0,0.0,0.4545883372409528,0.2898550724637681,0.4545883372409528,0.2898550724637681,3.6367066979276226,2.318840579710145,0.0,0.0,0.4545883372409528,0.2898550724637681,0.0,0.0,3.18211836068667,2.0289855072463765,0.0,0.0,0.0,0.0,0.0,0.0,4.091295035168575,2.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8183533489638113,1.1594202898550725,0.0,0.0,0.0,0.0,7.273413395855245,4.63768115942029,0.0,0.0,0.0,0.0,0.0,0.0,0.4545883372409528,0.2898550724637681,0.0,0.0,0.0,0.0,1.3637650117228584,0.8695652173913043,0.9091766744819056,0.5797101449275363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545883372409528,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.273413395855245,4.63768115942029,10.910120093782867,6.956521739130435,1.8183533489638113,1.1594202898550725,0.4545883372409528,0.2898550724637681,3.18211836068667,2.0289855072463765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6367066979276226,2.318840579710145,0.0,0.0,0.9091766744819056,0.5797101449275363,0.0,0.0,0.0,0.0,0.0,0.0,2.272941686204764,1.4492753623188406,0.0,0.0,0.0,0.0,3.18211836068667,2.0289855072463765,2.7275300234457167,1.7391304347826086,0.4545883372409528,0.2898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.4545883372409528,0.2898550724637681,2.272941686204764,1.4492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3637650117228584,0.8695652173913043,0.4545883372409528,0.2898550724637681,1.8183533489638113,1.1594202898550725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18211836068667,2.0289855072463765,0.9091766744819056,0.5797101449275363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0776325903151421,0.0138355111452728,0.0153727901614142,0.0338201383551114,0.1214450422751729,0.0299769408147578,0.0115295926210607,0.09684857801691,0.0561106840891621,0.0015372790161414,0.0069177555726364,0.0392006149116064,0.03228285933897,0.0584166026133743,0.0745580322828593,0.0038431975403535,0.0007686395080707,0.0545734050730207,0.0461183704842428,0.1214450422751729,0.0238278247501921,0.0069177555726364,0.026902382782475,0.0,0.0253651037663335,0.0,0.0,0.637621005024006,345,219.97924673328208,3.7710144927536233,49.285714285714285
mormon,0.0,0.0,0.4048658518182631,0.22799817601459188,0.32389268145461053,0.1823985408116735,0.890704874000179,0.5015959872321021,0.5668121925455685,0.31919744642042863,0.5668121925455685,0.31919744642042863,0.5668121925455685,0.31919744642042863,6.963692651274127,3.9215686274509802,0.0,0.0,2.3482219405459266,1.322389420884633,0.32389268145461053,0.1823985408116735,1.2955707258184421,0.729594163246694,0.0,0.0,0.0,0.0,0.08097317036365263,0.045599635202918376,0.8097317036365262,0.45599635202918376,0.08097317036365263,0.045599635202918376,0.5668121925455685,0.31919744642042863,0.9716780443638317,0.5471956224350205,0.4048658518182631,0.22799817601459188,0.2429195110909579,0.13679890560875513,0.0,0.0,0.0,0.0,1.3765438961820946,0.7751937984496124,0.08097317036365263,0.045599635202918376,0.0,0.0,0.0,0.0,0.16194634072730527,0.09119927040583675,1.781409748000358,1.0031919744642042,0.2429195110909579,0.13679890560875513,0.5668121925455685,0.31919744642042863,1.5384902369094,0.8663930688554491,0.32389268145461053,0.1823985408116735,0.0,0.0,0.890704874000179,0.5015959872321021,2.1053024294549685,1.1855905152758779,1.781409748000358,1.0031919744642042,0.0,0.0,0.0,0.0,0.0,0.0,0.6477853629092211,0.364797081623347,0.0,0.0,1.7004365776367054,0.957592339261286,0.16194634072730527,0.09119927040583675,0.9716780443638317,0.5471956224350205,2.267248770182274,1.2767897856817145,0.0,0.0,0.2429195110909579,0.13679890560875513,2.672114622000537,1.5047879616963065,0.5668121925455685,0.31919744642042863,0.0,0.0,0.0,0.0,0.0,0.0,0.32389268145461053,0.1823985408116735,0.16194634072730527,0.09119927040583675,0.16194634072730527,0.09119927040583675,0.2429195110909579,0.13679890560875513,0.2429195110909579,0.13679890560875513,1.0526512147274842,0.5927952576379389,0.08097317036365263,0.045599635202918376,0.08097317036365263,0.045599635202918376,0.5668121925455685,0.31919744642042863,0.4048658518182631,0.22799817601459188,1.2955707258184421,0.729594163246694,0.0,0.0,0.16194634072730527,0.09119927040583675,3.1579536441824527,1.7783857729138166,0.08097317036365263,0.045599635202918376,1.2145975554547894,0.6839945280437756,6.3159072883649054,3.556771545827633,0.0,0.0,0.0,0.0,0.890704874000179,0.5015959872321021,0.32389268145461053,0.1823985408116735,0.0,0.0,0.0,0.0,0.32389268145461053,0.1823985408116735,0.32389268145461053,0.1823985408116735,0.0,0.0,0.08097317036365263,0.045599635202918376,2.267248770182274,1.2767897856817145,0.0,0.0,0.0,0.0,0.7287585332728737,0.4103967168262654,0.0,0.0,0.6477853629092211,0.364797081623347,0.0,0.0,0.0,0.0,0.0,0.0,0.4858390221819158,0.27359781121751026,0.16194634072730527,0.09119927040583675,6.3159072883649054,3.556771545827633,9.473860932547359,5.33515731874145,0.0,0.0,0.32389268145461053,0.1823985408116735,0.4858390221819158,0.27359781121751026,0.0,0.0,0.0,0.0,0.4048658518182631,0.22799817601459188,0.0,0.0,0.2429195110909579,0.13679890560875513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5668121925455685,0.31919744642042863,0.9716780443638317,0.5471956224350205,0.0,0.0,0.08097317036365263,0.045599635202918376,0.0,0.0,0.0,0.0,0.16194634072730527,0.09119927040583675,0.0,0.0,0.0,0.0,0.0,0.0,2.9960073034551473,1.68718650250798,4.453524370000895,2.5079799361605106,0.4048658518182631,0.22799817601459188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4858390221819158,0.27359781121751026,0.32389268145461053,0.1823985408116735,0.2429195110909579,0.13679890560875513,0.08097317036365263,0.045599635202918376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08097317036365263,0.045599635202918376,0.0,0.0,0.0,0.0,0.08097317036365263,0.045599635202918376,0.0,0.0,1.5384902369094,0.8663930688554491,0.0,0.0,0.6477853629092211,0.364797081623347,0.0,0.0,0.08097317036365263,0.045599635202918376,0.0,0.0,0.2429195110909579,0.13679890560875513,1.2145975554547894,0.6839945280437756,0.4858390221819158,0.27359781121751026,0.0,0.0,0.2429195110909579,0.13679890560875513,4.696443881091853,2.644778841769266,2.1053024294549685,1.1855905152758779,0.0,0.0,1.2145975554547894,0.6839945280437756,0.083323782234957,0.0153581661891117,0.0201719197707736,0.0410315186246418,0.1158739255014326,0.0233810888252149,0.0174212034383954,0.0778223495702005,0.0583381088825214,0.0010315186246418,0.007106017191977,0.0390830945558739,0.0276217765042979,0.0644126074498567,0.0851575931232091,0.0155873925501432,0.000458452722063,0.0465329512893982,0.0504297994269341,0.0919197707736389,0.0299140401146131,0.0113467048710601,0.0189111747851002,0.0005730659025787,0.0335816618911174,0.0003438395415472,0.0002292263610315,0.5631449898544075,2193,1234.9769627507158,3.978568171454629,45.625
abinadom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
nephi,0.0,0.0,0.9555651136701238,0.5692599620493358,0.0,0.0,1.5926085227835396,0.9487666034155597,2.229651931896955,1.3282732447817838,0.9555651136701238,0.5692599620493358,0.0,0.0,8.600086023031112,5.1233396584440225,0.0,0.0,0.3185217045567079,0.18975332068311196,0.6370434091134158,0.3795066413662239,4.777825568350619,2.846299810246679,0.0,0.0,0.0,0.0,0.0,0.0,0.3185217045567079,0.18975332068311196,0.0,0.0,0.0,0.0,0.3185217045567079,0.18975332068311196,0.3185217045567079,0.18975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6370434091134158,0.3795066413662239,0.0,0.0,0.3185217045567079,0.18975332068311196,2.5481736364536633,1.5180265654648957,0.0,0.0,0.9555651136701238,0.5692599620493358,0.3185217045567079,0.18975332068311196,0.3185217045567079,0.18975332068311196,1.2740868182268317,0.7590132827324478,0.0,0.0,0.0,0.0,0.0,0.0,0.6370434091134158,0.3795066413662239,1.2740868182268317,0.7590132827324478,0.0,0.0,0.0,0.0,0.9555651136701238,0.5692599620493358,2.229651931896955,1.3282732447817838,0.0,0.0,0.6370434091134158,0.3795066413662239,1.5926085227835396,0.9487666034155597,1.5926085227835396,0.9487666034155597,0.0,0.0,0.0,0.0,0.0,0.0,0.3185217045567079,0.18975332068311196,0.6370434091134158,0.3795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6370434091134158,0.3795066413662239,0.0,0.0,0.0,0.0,0.9555651136701238,0.5692599620493358,0.0,0.0,0.0,0.0,0.9555651136701238,0.5692599620493358,1.2740868182268317,0.7590132827324478,0.0,0.0,0.0,0.0,9.23712943214453,5.502846299810247,0.0,0.0,0.0,0.0,0.9555651136701238,0.5692599620493358,0.3185217045567079,0.18975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05191238657745,3.6053130929791273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503738750123787,2.0872865275142316,19.42982397795918,11.57495256166983,0.0,0.0,0.9555651136701238,0.5692599620493358,0.9555651136701238,0.5692599620493358,0.3185217045567079,0.18975332068311196,0.0,0.0,0.3185217045567079,0.18975332068311196,0.0,0.0,0.3185217045567079,0.18975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185217045567079,0.18975332068311196,2.5481736364536633,1.5180265654648957,0.0,0.0,0.3185217045567079,0.18975332068311196,1.5926085227835396,0.9487666034155597,0.0,0.0,0.0,0.0,0.6370434091134158,0.3795066413662239,0.0,0.0,0.0,0.0,1.5926085227835396,0.9487666034155597,4.45930386379391,2.6565464895635675,0.6370434091134158,0.3795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3185217045567079,0.18975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9111302273402475,1.1385199240986716,0.0,0.0,0.3185217045567079,0.18975332068311196,0.0,0.0,0.3185217045567079,0.18975332068311196,0.3185217045567079,0.18975332068311196,0.0,0.0,0.3185217045567079,0.18975332068311196,0.3185217045567079,0.18975332068311196,0.0,0.0,0.0,0.0,0.0,0.0,0.3185217045567079,0.18975332068311196,0.0,0.0,0.0,0.0,0.0779582366589327,0.0236658932714617,0.0162412993039443,0.0366589327146171,0.1257540603248259,0.0259860788863109,0.0143851508120649,0.0895591647331786,0.0459396751740139,0.0018561484918793,0.0064965197215777,0.0556844547563805,0.0259860788863109,0.0686774941995359,0.0751740139211136,0.0088167053364269,0.0,0.0348027842227378,0.062645011600928,0.1025522041763341,0.0194895591647331,0.0069605568445475,0.0157772621809744,0.0,0.008352668213457,0.0,0.0009280742459396,0.5957312106790176,527,313.95034802784227,4.089184060721062,32.875
amaleki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
amaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
chemish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
enos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
jacob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,13.344788087056129,7.8431372549019605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,6.672394043528064,3.9215686274509802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.008591065292096,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.672394043528064,3.9215686274509802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.672394043528064,3.9215686274509802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.672394043528064,3.9215686274509802,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.336197021764032,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815450643776824,0.0171673819742489,0.0429184549356223,0.0429184549356223,0.1030042918454935,0.0300429184549356,0.0171673819742489,0.0729613733905579,0.055793991416309,0.0085836909871244,0.0085836909871244,0.0257510729613733,0.0300429184549356,0.0772532188841201,0.0815450643776824,0.0300429184549356,0.0,0.0472103004291845,0.0472103004291845,0.0643776824034334,0.03862660944206,0.0042918454935622,0.0257510729613733,0.0042918454935622,0.0171673819742489,0.0,0.0,0.5877303711184044,51,29.974248927038627,4.568627450980392,25.5
jarom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
