Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,becometh_FC,becometh_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,didst_FC,didst_WC,do_FC,do_WC,doeth_FC,doeth_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,moreover_FC,moreover_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,oft_FC,oft_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,outward_FC,outward_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,seest_FC,seest_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,soever_FC,soever_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,thereby_FC,thereby_WC,therefore_FC,therefore_WC,therein_FC,therein_WC,thereof_FC,thereof_WC,thereon_FC,thereon_WC,therewith_FC,therewith_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,upward_FC,upward_WC,upwards_FC,upwards_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,whatsoever_FC,whatsoever_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wheresoever_FC,wheresoever_WC,wherewith_FC,wherewith_WC,wherewithal_FC,wherewithal_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,whoso_FC,whoso_WC,whosoever_FC,whosoever_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
moroni,0.0,0.0,0.0,0.0,0.0,0.0,1.389146875414622,0.7936507936507936,0.694573437707311,0.3968253968253968,0.694573437707311,0.3968253968253968,0.0,0.0,10.418601565609663,5.952380952380952,0.0,0.0,0.694573437707311,0.3968253968253968,0.0,0.0,5.556587501658488,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694573437707311,0.3968253968253968,0.0,0.0,0.694573437707311,0.3968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778293750829244,1.5873015873015872,0.694573437707311,0.3968253968253968,0.0,0.0,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,0.694573437707311,0.3968253968253968,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.862014063951176,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,2.778293750829244,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,0.694573437707311,0.3968253968253968,0.0,0.0,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.694573437707311,0.3968253968253968,0.0,0.0,0.0,0.0,7.64030781478042,4.365079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.694573437707311,0.3968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,8.33488125248773,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389146875414622,0.7936507936507936,0.0,0.0,4.167440626243865,2.380952380952381,6.9457343770731095,3.968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.167440626243865,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389146875414622,0.7936507936507936,0.694573437707311,0.3968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694573437707311,0.3968253968253968,3.4728671885365547,1.984126984126984,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.167440626243865,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.694573437707311,0.3968253968253968,0.0,0.0,0.694573437707311,0.3968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.389146875414622,0.7936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,3.4728671885365547,1.984126984126984,2.0837203131219324,1.1904761904761905,0.0,0.0,2.0837203131219324,1.1904761904761905,0.0802292263610315,0.0191021967526265,0.0200573065902578,0.0429799426934097,0.105062082139446,0.0238777459407831,0.0191021967526265,0.0744985673352435,0.0448901623686723,0.0,0.0047755491881566,0.0573065902578796,0.0382043935052531,0.0649474689589302,0.0830945558739255,0.0114613180515759,0.0019102196752626,0.0573065902578796,0.0582617000955109,0.0764087870105062,0.0324737344794651,0.0095510983763132,0.0181470869149952,0.0,0.0296084049665711,0.0,0.0,0.5713224481132788,252,143.97325692454626,4.154761904761905,36.0
mormon,0.0,0.0,0.14514002819156208,0.07996801279488205,0.07257001409578104,0.03998400639744103,1.1611202255324966,0.6397441023590564,0.6531301268620293,0.3598560575769692,0.14514002819156208,0.07996801279488205,0.07257001409578104,0.03998400639744103,7.837561522344351,4.318272690923631,0.0,0.0,1.0159801973409344,0.5597760895641744,1.3062602537240586,0.7197121151539384,1.814250352394526,0.9996001599360257,0.0,0.0,0.43542008457468623,0.23990403838464613,0.0,0.0,0.9434101832451535,0.5197920831667333,0.0,0.0,0.43542008457468623,0.23990403838464613,0.7982701550535913,0.4398240703718513,0.0,0.0,0.43542008457468623,0.23990403838464613,0.0,0.0,0.0,0.0,1.0159801973409344,0.5597760895641744,0.0,0.0,0.0,0.0,0.07257001409578104,0.03998400639744103,0.0,0.0,1.1611202255324966,0.6397441023590564,0.0,0.0,0.7257001409578103,0.39984006397441024,2.249670436969212,1.2395041983206718,0.29028005638312415,0.1599360255897641,0.07257001409578104,0.03998400639744103,1.0159801973409344,0.5597760895641744,3.1930806202143653,1.7592962814874051,1.9593903805860877,1.0795681727309077,0.0,0.0,0.0,0.0,0.0,0.0,0.5805601127662483,0.3198720511795282,0.0,0.0,1.1611202255324966,0.6397441023590564,0.14514002819156208,0.07996801279488205,1.2336902396282776,0.6797281087564974,2.0319603946818687,1.1195521791283487,0.0,0.0,0.21771004228734311,0.11995201919232307,0.36285007047890516,0.19992003198720512,0.6531301268620293,0.3598560575769692,0.07257001409578104,0.03998400639744103,0.21771004228734311,0.11995201919232307,0.21771004228734311,0.11995201919232307,0.8708401691493725,0.47980807676929227,0.14514002819156208,0.07996801279488205,0.07257001409578104,0.03998400639744103,0.36285007047890516,0.19992003198720512,1.0159801973409344,0.5597760895641744,0.6531301268620293,0.3598560575769692,0.29028005638312415,0.1599360255897641,0.21771004228734311,0.11995201919232307,0.14514002819156208,0.07996801279488205,0.14514002819156208,0.07996801279488205,2.394810465160774,1.319472211115554,0.14514002819156208,0.07996801279488205,0.43542008457468623,0.23990403838464613,1.3788302678198396,0.7596961215513794,0.0,0.0,0.6531301268620293,0.3598560575769692,5.152471000800453,2.838864454218313,0.0,0.0,0.0,0.0,0.29028005638312415,0.1599360255897641,0.5805601127662483,0.3198720511795282,0.0,0.0,0.14514002819156208,0.07996801279488205,3.0479405920228033,1.6793282686925233,0.21771004228734311,0.11995201919232307,0.0,0.0,0.21771004228734311,0.11995201919232307,0.9434101832451535,0.5197920831667333,0.0,0.0,0.0,0.0,1.0885502114367154,0.5997600959616154,0.0,0.0,2.394810465160774,1.319472211115554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14514002819156208,0.07996801279488205,6.894151339099198,3.7984806077568973,6.458731254524512,3.5585765693722506,0.07257001409578104,0.03998400639744103,0.43542008457468623,0.23990403838464613,1.2336902396282776,0.6797281087564974,0.14514002819156208,0.07996801279488205,0.0,0.0,0.14514002819156208,0.07996801279488205,0.5079900986704672,0.2798880447820872,0.43542008457468623,0.23990403838464613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4514002819156206,0.7996801279488205,0.9434101832451535,0.5197920831667333,0.0,0.0,0.07257001409578104,0.03998400639744103,0.21771004228734311,0.11995201919232307,0.07257001409578104,0.03998400639744103,0.0,0.0,0.07257001409578104,0.03998400639744103,0.0,0.0,0.0,0.0,3.628500704789052,1.9992003198720514,2.9753705779270225,1.639344262295082,0.14514002819156208,0.07996801279488205,0.0,0.0,0.0,0.0,0.0,0.0,0.29028005638312415,0.1599360255897641,2.249670436969212,1.2395041983206718,0.43542008457468623,0.23990403838464613,0.07257001409578104,0.03998400639744103,0.0,0.0,0.29028005638312415,0.1599360255897641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07257001409578104,0.03998400639744103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.741680338298745,0.9596161535385845,0.0,0.0,0.43542008457468623,0.23990403838464613,0.29028005638312415,0.1599360255897641,0.0,0.0,0.0,0.0,0.0,0.0,0.8708401691493725,0.47980807676929227,0.7982701550535913,0.4398240703718513,0.0,0.0,0.7257001409578103,0.39984006397441024,4.2090608175553,2.3190723710515795,0.36285007047890516,0.19992003198720512,0.36285007047890516,0.19992003198720512,1.741680338298745,0.9596161535385845,0.0793884151720082,0.0165637557581103,0.0174458492600215,0.0457708517102812,0.1214348720964422,0.0177398804273252,0.016857786925414,0.077722238557287,0.0519455062236597,0.0007840831128099,0.0062726649024796,0.0371459374693717,0.0346956777418406,0.0606684308536704,0.0844849554052729,0.0131333921395667,0.0002940311673037,0.0523375477800646,0.0583161815152406,0.088111339802019,0.0350877192982456,0.0134274233068705,0.0182299323728315,0.0004900519455062,0.0306772517886896,9.801038910124472e-05,0.0004900519455062,0.5509714569528457,2501,1377.979613839067,4.079568172730908,52.10416666666666
abinadom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
nephi,0.0,0.0,0.0,0.0,0.0,0.0,1.0991318408741249,0.6224066390041494,0.0,0.0,1.0991318408741249,0.6224066390041494,0.0,0.0,6.228413764953374,3.5269709543568464,0.0,0.0,2.1982636817482497,1.2448132780082988,0.0,0.0,3.2973955226223746,1.8672199170124482,0.0,0.0,0.0,0.0,0.0,0.0,0.36637728029137495,0.2074688796680498,0.0,0.0,0.0,0.0,1.4655091211654998,0.8298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0991318408741249,0.6224066390041494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.663772802913749,2.0746887966804977,0.36637728029137495,0.2074688796680498,0.0,0.0,0.36637728029137495,0.2074688796680498,0.36637728029137495,0.2074688796680498,0.0,0.0,0.0,0.0,2.5646409620396247,1.4522821576763485,1.4655091211654998,0.8298755186721992,0.0,0.0,0.0,0.0,0.0,0.0,0.7327545605827499,0.4149377593360996,0.0,0.0,1.4655091211654998,0.8298755186721992,0.0,0.0,0.0,0.0,0.7327545605827499,0.4149377593360996,0.0,0.0,0.0,0.0,1.0991318408741249,0.6224066390041494,1.0991318408741249,0.6224066390041494,0.0,0.0,0.0,0.0,1.0991318408741249,0.6224066390041494,3.663772802913749,2.0746887966804977,0.36637728029137495,0.2074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,4.396527363496499,2.4896265560165975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5646409620396247,1.4522821576763485,0.0,0.0,0.0,0.0,1.4655091211654998,0.8298755186721992,0.0,0.0,0.0,0.0,7.327545605827498,4.149377593360995,0.0,0.0,0.0,0.0,0.36637728029137495,0.2074688796680498,0.0,0.0,0.36637728029137495,0.2074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.129281924079249,2.904564315352697,0.0,0.0,0.36637728029137495,0.2074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36637728029137495,0.2074688796680498,3.663772802913749,2.0746887966804977,13.189582090489498,7.468879668049793,0.0,0.0,0.36637728029137495,0.2074688796680498,1.0991318408741249,0.6224066390041494,0.0,0.0,0.0,0.0,0.36637728029137495,0.2074688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36637728029137495,0.2074688796680498,0.0,0.0,0.0,0.0,2.5646409620396247,1.4522821576763485,0.0,0.0,0.0,0.0,0.36637728029137495,0.2074688796680498,0.0,0.0,0.36637728029137495,0.2074688796680498,1.0991318408741249,0.6224066390041494,0.0,0.0,0.0,0.0,1.8318864014568745,1.0373443983402488,3.663772802913749,2.0746887966804977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8318864014568745,1.0373443983402488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4655091211654998,0.8298755186721992,0.0,0.0,1.4655091211654998,0.8298755186721992,0.36637728029137495,0.2074688796680498,0.36637728029137495,0.2074688796680498,0.0,0.0,0.0,0.0,2.9310182423309996,1.6597510373443984,0.7327545605827499,0.4149377593360996,0.0,0.0,0.36637728029137495,0.2074688796680498,2.1982636817482497,1.2448132780082988,0.36637728029137495,0.2074688796680498,0.0,0.0,0.36637728029137495,0.2074688796680498,0.0669523299410819,0.0171397964649169,0.0101767541510444,0.0348152115693626,0.1387252276379218,0.0342795929298339,0.0133904659882163,0.0899839314408141,0.0535618639528655,0.0005356186395286,0.0048205677557579,0.0599892876272094,0.0267809319764327,0.060524906266738,0.0707016604177825,0.0096411355115158,0.0,0.0476700589180503,0.046598821638993,0.0878414568826995,0.0166041778253883,0.0074986609534011,0.0224959828602035,0.0,0.0198178896625602,0.0010712372790573,0.0010712372790573,0.5662711386007685,482,272.9426888055704,3.8734439834024896,30.125
amaleki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
amaron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
chemish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
enos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
jacob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.966164485058036,7.368421052631578,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,3.704618424302296,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,3.704618424302296,2.1052631578947367,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,1.852309212151148,1.0526315789473684,7.409236848604592,4.2105263157894735,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.0,0.0,5.556927636453444,3.1578947368421053,0.0,0.0,18.523092121511482,10.526315789473683,3.704618424302296,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556927636453444,3.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,1.852309212151148,1.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704618424302296,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704618424302296,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852309212151148,1.0526315789473684,0.06,0.0355555555555555,0.0266666666666666,0.0466666666666666,0.1444444444444444,0.02,0.0088888888888888,0.0777777777777777,0.0644444444444444,0.0044444444444444,0.0044444444444444,0.0355555555555555,0.0244444444444444,0.0577777777777777,0.0711111111111111,0.0088888888888888,0.0022222222222222,0.0644444444444444,0.0533333333333333,0.0844444444444444,0.0311111111111111,0.0177777777777777,0.0222222222222222,0.0,0.02,0.0,0.0,0.568280701754386,95,53.98666666666668,4.7368421052631575,47.5
jarom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0
