Author,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,cometh_FC,cometh_WC,could_FC,could_WC,did_FC,did_WC,didst_FC,didst_WC,do_FC,do_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,henceforth_FC,henceforth_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,inasmuch_FC,inasmuch_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,said_FC,said_WC,say_FC,say_WC,seemeth_FC,seemeth_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,thence_FC,thence_WC,there_FC,there_WC,therefore_FC,therefore_WC,thereof_FC,thereof_WC,these_FC,these_WC,they_FC,they_WC,thine_FC,thine_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,verily_FC,verily_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,whatsoever_FC,whatsoever_WC,when_FC,when_WC,whence_FC,whence_WC,where_FC,where_WC,whereby_FC,whereby_WC,wherefore_FC,wherefore_WC,wherein_FC,wherein_WC,whereof_FC,whereof_WC,whereon_FC,whereon_WC,wheresoever_FC,wheresoever_WC,whereunto_FC,whereunto_WC,which_FC,which_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,whoso_FC,whoso_WC,whosoever_FC,whosoever_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yea_FC,yea_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,ã_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
"MOSES
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.861171692863056,8.849557522123893,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,0.0,0.0,1.7861171692863058,0.8849557522123894,7.144468677145223,3.5398230088495577,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,7.144468677145223,3.5398230088495577,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5722343385726116,1.7699115044247788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5722343385726116,1.7699115044247788,5.358351507858917,2.6548672566371683,0.0,0.0,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,12.50282018500414,6.1946902654867255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.144468677145223,3.5398230088495577,0.0,0.0,5.358351507858917,2.6548672566371683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171692863058,0.8849557522123894,1.7861171692863058,0.8849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947368421052631,0.0147368421052631,0.0252631578947368,0.0631578947368421,0.1326315789473684,0.0147368421052631,0.0357894736842105,0.0610526315789473,0.0463157894736842,0.0,0.0021052631578947,0.0336842105263157,0.0294736842105263,0.0926315789473684,0.0778947368421052,0.0168421052631578,0.0,0.0442105263157894,0.0652631578947368,0.08,0.0084210526315789,0.0084210526315789,0.0210526315789473,0.0021052631578947,0.0168421052631578,0.0,0,0.4954634373544479,113,55.987368421052615,4.20353982300885,39.66666666666666
"ABRAHAM
",0.0,0.0,0.0,0.0,0.0,0.0,3.3338228814803945,1.9230769230769231,0.0,0.0,0.0,0.0,3.3338228814803945,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338228814803945,1.9230769230769231,3.3338228814803945,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338228814803945,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667645762960789,3.8461538461538463,0.0,0.0,0.0,0.0,3.3338228814803945,1.9230769230769231,0.0,0.0,0.0,0.0,16.66911440740197,9.615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.002937288882368,11.538461538461538,0.0,0.0,6.667645762960789,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3338228814803945,1.9230769230769231,0.0,0.0,3.3338228814803945,1.9230769230769231,3.3338228814803945,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667645762960789,3.8461538461538463,6.667645762960789,3.8461538461538463,0.0,0.0,0.0,0.0,3.3338228814803945,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704845814977973,0.013215859030837,0.0176211453744493,0.039647577092511,0.1629955947136563,0.0440528634361233,0.0044052863436123,0.092511013215859,0.0572687224669603,0.0,0.0176211453744493,0.026431718061674,0.013215859030837,0.0616740088105726,0.0748898678414096,0.0220264317180616,0.0,0.066079295154185,0.039647577092511,0.105726872246696,0.026431718061674,0.0088105726872246,0.0088105726872246,0.0,0.0220264317180616,0.0,0,0.5768383598780074,52,29.99559471365638,4.365384615384615,54.0
"MATTHEW
",0.0,0.0,2.532183370862897,1.4285714285714286,5.064366741725794,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,10.128733483451589,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,8.86264179802014,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,1.2660916854314486,0.7142857142857143,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532183370862897,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,3.798275056294346,2.142857142857143,0.0,0.0,0.0,0.0,7.596550112588692,4.285714285714286,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,16.45919191060883,9.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,16.45919191060883,9.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.532183370862897,1.4285714285714286,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660916854314486,0.7142857142857143,0.0,0.0,0.1057046979865771,0.0184563758389261,0.0100671140939597,0.0436241610738255,0.1023489932885906,0.0285234899328859,0.0151006711409395,0.0822147651006711,0.0536912751677852,0.0,0.0083892617449664,0.0973154362416107,0.0151006711409395,0.0704697986577181,0.0671140939597315,0.0151006711409395,0.0,0.0302013422818791,0.0687919463087248,0.0788590604026845,0.0218120805369127,0.0100671140939597,0.0184563758389261,0.0,0.0218120805369127,0.0,0,0.5641658676893575,140,78.98322147651005,4.257142857142857,30.0
"JOSEPHSMITHHISTORY
",0.0,0.0,0.5952611842112161,0.29282576866764276,0.5952611842112161,0.29282576866764276,0.0,0.0,0.0,0.0,0.5952611842112161,0.29282576866764276,9.226548355273849,4.538799414348463,0.0,0.0,0.0,0.0,1.7857835526336483,0.8784773060029283,0.29763059210560805,0.14641288433382138,0.0,0.0,0.0,0.0,1.1905223684224322,0.5856515373352855,0.0,0.0,0.8928917763168241,0.43923865300146414,3.273936513161688,1.610541727672035,0.0,0.0,0.29763059210560805,0.14641288433382138,0.29763059210560805,0.14641288433382138,0.0,0.0,0.8928917763168241,0.43923865300146414,0.8928917763168241,0.43923865300146414,0.0,0.0,0.0,0.0,1.1905223684224322,0.5856515373352855,0.29763059210560805,0.14641288433382138,1.1905223684224322,0.5856515373352855,0.29763059210560805,0.14641288433382138,2.678675328950473,1.3177159590043925,0.0,0.0,0.0,0.0,0.0,0.0,2.0834141447392565,1.0248901903367496,0.29763059210560805,0.14641288433382138,0.0,0.0,0.0,0.0,1.4881529605280404,0.7320644216691069,0.0,0.0,0.5952611842112161,0.29282576866764276,0.29763059210560805,0.14641288433382138,0.29763059210560805,0.14641288433382138,5.059720065795337,2.4890190336749636,0.0,0.0,0.0,0.0,0.0,0.0,1.7857835526336483,0.8784773060029283,0.0,0.0,0.0,0.0,0.0,0.0,0.29763059210560805,0.14641288433382138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.273936513161688,1.610541727672035,0.0,0.0,0.0,0.0,0.0,0.0,2.3810447368448644,1.171303074670571,0.29763059210560805,0.14641288433382138,0.0,0.0,0.5952611842112161,0.29282576866764276,0.0,0.0,0.0,0.0,7.143134210534593,3.513909224011713,0.0,0.0,0.29763059210560805,0.14641288433382138,0.0,0.0,0.29763059210560805,0.14641288433382138,0.0,0.0,0.8928917763168241,0.43923865300146414,0.5952611842112161,0.29282576866764276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928917763168241,0.43923865300146414,0.0,0.0,0.29763059210560805,0.14641288433382138,0.0,0.0,0.0,0.0,3.5715671052672966,1.7569546120058566,17.560204934230875,8.638360175695462,0.0,0.0,0.0,0.0,0.8928917763168241,0.43923865300146414,0.29763059210560805,0.14641288433382138,0.0,0.0,1.1905223684224322,0.5856515373352855,0.0,0.0,0.0,0.0,0.29763059210560805,0.14641288433382138,0.29763059210560805,0.14641288433382138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845503618428986,3.3674963396778916,0.5952611842112161,0.29282576866764276,0.0,0.0,0.0,0.0,2.9763059210560807,1.4641288433382138,0.8928917763168241,0.43923865300146414,1.7857835526336483,0.8784773060029283,0.5952611842112161,0.29282576866764276,0.0,0.0,0.0,0.0,0.0,0.0,0.29763059210560805,0.14641288433382138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4881529605280404,0.7320644216691069,0.29763059210560805,0.14641288433382138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9763059210560807,1.4641288433382138,0.29763059210560805,0.14641288433382138,0.5952611842112161,0.29282576866764276,0.0,0.0,0.0,0.0,0.29763059210560805,0.14641288433382138,0.0,0.0,0.0743219443466009,0.0162028883409651,0.0225431489961253,0.0545966889749911,0.1349066572736879,0.0200774920746741,0.0211342021838675,0.0655160267699894,0.0722085241282141,0.0003522367030644,0.0049313138429024,0.0334624867911236,0.034519196900317,0.0753786544557943,0.0739697076435364,0.0112715744980626,0.0003522367030644,0.0489609017259598,0.047551954913702,0.1025008805917576,0.0183163085593518,0.0116238112011271,0.020781965480803,0.0021134202183867,0.0186685452624163,0.0007044734061289,0,0.4919282097247241,683,335.9869672419866,4.156661786237189,87.0
"ARTICLESOFFAITH
",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.373088685015285,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.373088685015285,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.373088685015285,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74617737003057,11.76470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.373088685015285,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0106382978723404,0.0106382978723404,0.0106382978723404,0.1276595744680851,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0957446808510638,0.0,0.0,0.0319148936170212,0.0,0.0957446808510638,0.1063829787234042,0.0319148936170212,0.0,0.0531914893617021,0.0531914893617021,0.0957446808510638,0.0212765957446808,0.0319148936170212,0.0,0.0,0.0106382978723404,0.0,0,0.40926157697121424,17,6.957446808510642,5.529411764705882,17.0
