Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,could_FC,could_WC,did_FC,did_WC,do_FC,do_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,said_FC,said_WC,say_FC,say_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,there_FC,there_WC,therefore_FC,therefore_WC,these_FC,these_WC,they_FC,they_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,when_FC,when_WC,where_FC,where_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
Solomon Spaulding,0.0,0.0,0.0,0.0,0.0,0.0,1.0929063258532719,0.5128205128205128,0.0,0.0,2.1858126517065437,1.0256410256410255,0.0,0.0,7.103891118046269,3.3333333333333335,0.0,0.0,2.1858126517065437,1.0256410256410255,4.371625303413087,2.051282051282051,1.639359488779908,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,0.5464531629266359,0.2564102564102564,1.0929063258532719,0.5128205128205128,0.5464531629266359,0.2564102564102564,0.0,0.0,0.0,0.0,1.639359488779908,0.7692307692307693,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,0.0,0.0,1.0929063258532719,0.5128205128205128,0.0,0.0,1.0929063258532719,0.5128205128205128,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,4.918078466339724,2.307692307692308,0.0,0.0,2.7322658146331795,1.282051282051282,2.1858126517065437,1.0256410256410255,0.0,0.0,0.5464531629266359,0.2564102564102564,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,0.0,0.0,0.0,0.0,1.0929063258532719,0.5128205128205128,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,0.5464531629266359,0.2564102564102564,0.0,0.0,0.0,0.0,9.836156932679447,4.615384615384616,0.0,0.0,1.639359488779908,0.7692307692307693,2.1858126517065437,1.0256410256410255,1.0929063258532719,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0929063258532719,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,1.0929063258532719,0.5128205128205128,1.0929063258532719,0.5128205128205128,0.0,0.0,1.639359488779908,0.7692307692307693,19.672313865358895,9.230769230769232,0.0,0.0,2.7322658146331795,1.282051282051282,0.5464531629266359,0.2564102564102564,0.0,0.0,0.5464531629266359,0.2564102564102564,0.0,0.0,0.0,0.0,4.371625303413087,2.051282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.010984792192995,2.8205128205128207,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,0.0,0.0,1.639359488779908,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.0929063258532719,0.5128205128205128,0.0,0.0,0.5464531629266359,0.2564102564102564,0.0,0.0,0.0,0.0,0.5464531629266359,0.2564102564102564,1.0929063258532719,0.5128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787535410764872,0.0124645892351274,0.0458923512747875,0.035127478753541,0.1359773371104816,0.0220963172804532,0.0164305949008498,0.0560906515580736,0.0640226628895184,0.001699716713881,0.0056657223796034,0.0339943342776204,0.0220963172804532,0.0736543909348441,0.0759206798866855,0.0243626062322946,0.0005665722379603,0.0725212464589235,0.0560906515580736,0.1036827195467422,0.0203966005665722,0.0090651558073654,0.0158640226628895,0.0011331444759206,0.0141643059490084,0.0005665722379603,0,0.4692264109827849,390,182.9983002832861,4.5256410256410255,15.326923076923077
