Author,abundance_FC,abundance_WC,according_FC,according_WC,again_FC,again_WC,all_FC,all_WC,also_FC,also_WC,among_FC,among_WC,an_FC,an_WC,and_FC,and_WC,anything_FC,anything_WC,are_FC,are_WC,as_FC,as_WC,be_FC,be_WC,became_FC,became_WC,because_FC,because_WC,been_FC,been_WC,being_FC,being_WC,but_FC,but_WC,by_FC,by_WC,could_FC,could_WC,did_FC,did_WC,do_FC,do_WC,each_FC,each_WC,ever_FC,ever_WC,every_FC,every_WC,for_FC,for_WC,forth_FC,forth_WC,from_FC,from_WC,god_FC,god_WC,had_FC,had_WC,hast_FC,hast_WC,hath_FC,hath_WC,have_FC,have_WC,he_FC,he_WC,hence_FC,hence_WC,her_FC,her_WC,him_FC,him_WC,himself_FC,himself_WC,his_FC,his_WC,how_FC,how_WC,if_FC,if_WC,in_FC,in_WC,into_FC,into_WC,is_FC,is_WC,it_FC,it_WC,lest_FC,lest_WC,let_FC,let_WC,like_FC,like_WC,lord_FC,lord_WC,make_FC,make_WC,man_FC,man_WC,many_FC,many_WC,may_FC,may_WC,me_FC,me_WC,more_FC,more_WC,much_FC,much_WC,must_FC,must_WC,my_FC,my_WC,neither_FC,neither_WC,no_FC,no_WC,not_FC,not_WC,notwithstanding_FC,notwithstanding_WC,now_FC,now_WC,of_FC,of_WC,once_FC,once_WC,one_FC,one_WC,or_FC,or_WC,other_FC,other_WC,ought_FC,ought_WC,our_FC,our_WC,out_FC,out_WC,said_FC,said_WC,say_FC,say_WC,shall_FC,shall_WC,shalt_FC,shalt_WC,should_FC,should_WC,shouldst_FC,shouldst_WC,some_FC,some_WC,such_FC,such_WC,than_FC,than_WC,that_FC,that_WC,the_FC,the_WC,thee_FC,thee_WC,their_FC,their_WC,them_FC,them_WC,then_FC,then_WC,there_FC,there_WC,therefore_FC,therefore_WC,these_FC,these_WC,they_FC,they_WC,those_FC,those_WC,thou_FC,thou_WC,throughout_FC,throughout_WC,thus_FC,thus_WC,thy_FC,thy_WC,thyself_FC,thyself_WC,till_FC,till_WC,to_FC,to_WC,unto_FC,unto_WC,upon_FC,upon_WC,was_FC,was_WC,we_FC,we_WC,were_FC,were_WC,what_FC,what_WC,when_FC,when_WC,where_FC,where_WC,which_FC,which_WC,whither_FC,whither_WC,who_FC,who_WC,whom_FC,whom_WC,whose_FC,whose_WC,will_FC,will_WC,with_FC,with_WC,without_FC,without_WC,would_FC,would_WC,ye_FC,ye_WC,yet_FC,yet_WC,your_FC,your_WC,a_percentage_use,b_percentage_use,c_percentage_use,d_percentage_use,e_percentage_use,f_percentage_use,g_percentage_use,h_percentage_use,i_percentage_use,j_percentage_use,k_percentage_use,l_percentage_use,m_percentage_use,n_percentage_use,o_percentage_use,p_percentage_use,q_percentage_use,r_percentage_use,s_percentage_use,t_percentage_use,u_percentage_use,v_percentage_use,w_percentage_use,x_percentage_use,y_percentage_use,z_percentage_use,â_percentage_use,Function_Word_Use,Total_Word_Count,Total_Function_Word_Count,AVG_Letter_Per_Word,AVG_Word_Per_Verse
Solomon Spaulding,0.02678811167545051,0.012318608489984973,0.04286097868072082,0.019709773583975954,0.02143048934036041,0.009854886791987977,0.8518619512793263,0.39173174998152205,0.02678811167545051,0.012318608489984973,0.10715244670180205,0.04927443395993989,0.894722929960047,0.41144152356549807,9.600859224481463,4.414989282810613,0.016072867005270306,0.007391165093990983,0.7179213929020737,0.33013870753159724,1.5001342538252285,0.6898420754391583,1.4465580304743275,0.6652048584591884,0.03750335634563071,0.01724605188597896,0.02678811167545051,0.012318608489984973,0.2785963614246853,0.1281135282958437,0.3964640527966676,0.18231540565177756,1.0768820893531106,0.4952080612973958,1.205465025395273,0.5543373820493237,0.2785963614246853,0.1281135282958437,0.11251006903689215,0.05173815565793688,0.08036433502635153,0.03695582546995491,0.4125369198019379,0.18970657074576855,0.06429146802108122,0.029564660375963933,0.35360307411594677,0.1626056320678016,1.5054918761603187,0.6923057971371555,0.11251006903689215,0.05173815565793688,0.8732924406196867,0.4015866367735101,0.048218601015810915,0.02217349528197295,1.2268955147356333,0.5641922688413117,0.010715244670180205,0.004927443395993989,0.03214573401054061,0.014782330187981967,0.7714976162529746,0.3547759245115672,1.987677886318428,0.914040749956885,0.02678811167545051,0.012318608489984973,0.6214841908704518,0.2857917169676513,0.6321994355406321,0.2907191603636453,0.13929818071234265,0.06405676414792184,2.5877315878485194,1.1899775801325483,0.12322531370707235,0.05666559905393087,0.33753020711067644,0.15521446697381064,3.7931966132437926,1.7443149621818719,0.4339674091422983,0.19956145753775653,1.0179482436671194,0.46810712261942894,1.157246424379462,0.5321638867673508,0.010715244670180205,0.004927443395993989,0.17144391472288328,0.07883909433590382,0.13929818071234265,0.06405676414792184,0.005357622335090103,0.0024637216979969943,0.208947271068514,0.09608514622188277,0.2143048934036041,0.09854886791987978,0.208947271068514,0.09608514622188277,0.24109300507905462,0.11086747640986475,0.208947271068514,0.09608514622188277,0.3911064304615775,0.1798516839537806,0.10179482436671193,0.046810712261942895,0.2785963614246853,0.1281135282958437,0.894722929960047,0.41144152356549807,0.016072867005270306,0.007391165093990983,0.5411198558441004,0.24883589149769644,0.8732924406196867,0.4015866367735101,0.016072867005270306,0.007391165093990983,0.3911064304615775,0.1798516839537806,9.354408597067318,4.301658084702752,0.06429146802108122,0.029564660375963933,0.38039118579139725,0.1749242405577866,0.52504698883883,0.24144472640370546,0.4071792974668477,0.18724284904777158,0.02143048934036041,0.009854886791987977,1.1947497807250926,0.5494099386533298,0.12322531370707235,0.05666559905393087,0.048218601015810915,0.02217349528197295,0.048218601015810915,0.02217349528197295,0.7554247492477044,0.3473847594175762,0.010715244670180205,0.004927443395993989,0.35360307411594677,0.1626056320678016,0.005357622335090103,0.0024637216979969943,0.262523494419415,0.12072236320185273,0.48218601015810925,0.2217349528197295,0.23037776040887437,0.10594003301387074,1.9073135512920762,0.8770849244869299,15.483528548410394,7.120155707211313,0.03214573401054061,0.014782330187981967,2.930619417294286,1.3476557688043558,1.0125906213320293,0.46564340092143197,0.4500402761475686,0.20695262263174752,0.2357353827439645,0.10840375471186775,0.09107957969653174,0.041883268865948904,0.40182167513175765,0.18477912734977456,1.9448169076377069,0.8943309763729088,0.12858293604216245,0.059129320751927866,0.06964909035617133,0.03202838207396092,0.005357622335090103,0.0024637216979969943,0.17144391472288328,0.07883909433590382,0.17144391472288328,0.07883909433590382,0.005357622335090103,0.0024637216979969943,0.005357622335090103,0.0024637216979969943,5.930887924944743,2.7273399196826724,0.010715244670180205,0.004927443395993989,0.3857488081264873,0.1773879622557836,1.9608897746429772,0.9017221414668999,0.9054381746302272,0.416368966961492,1.4465580304743275,0.6652048584591884,0.2785963614246853,0.1281135282958437,0.4929012548282894,0.22666239621572348,0.15001342538252285,0.06898420754391583,1.4304851634690574,0.6578136933651975,0.005357622335090103,0.0024637216979969943,0.6375570578757221,0.29318288206164234,0.06429146802108122,0.029564660375963933,0.16072867005270305,0.07391165093990983,0.8036433502635153,0.3695582546995491,2.5341553644976185,1.1653403631525783,0.11786769137198225,0.054201877355933875,0.5411198558441004,0.24883589149769644,0.06964909035617133,0.03202838207396092,0.07500671269126143,0.03449210377195792,0.7500671269126142,0.34492103771957916,0.0774857631740769,0.0148276876186402,0.0287035799267438,0.0429003021148036,0.1288934042723845,0.0245488329813116,0.0166991952517177,0.0608133037456888,0.0715343689008903,0.0013260968371521,0.0057161190278854,0.0343929631312996,0.0278694222388578,0.0717161724995321,0.0740101061412186,0.0198754110632836,0.0010106141218618,0.0631607090340347,0.0620324572895222,0.0915327647514905,0.0268641552816619,0.0108119669545223,0.0196615244766462,0.0021549073603721,0.0168970403443574,0.0006256182659144,3.743015266155121e-05,0.4598535588932213,40589,18664.99610191696,4.607529133509079,15.608241549563235
